variable,group,value
CensusTract8025.04,min30,4.369796388
CensusTract2809,min30,4.69384433
CensusTract3016,min30,5.482672771
CensusTract4906,min30,5.643781572
CensusTract4907,min30,2.9012779
CensusTract4908,min30,4.070057898
CensusTract4910,min30,4.282160394
CensusTract4911,min30,5.248870264
CensusTract5302,min30,4.438284728
CensusTract5303,min30,4.744622758
CensusTract5304,min30,5.819003394
CensusTract5306,min30,4.922337474
CensusTract5601,min30,5.748716482
CensusTract6702,min30,5.791130033
CensusTract6703,min30,4.74926343
CensusTract6704,min30,3.777860125
CensusTract6611,min30,3.977962563
CensusTract6701,min30,5.816681264
CensusTract6706,min30,5.819947509
CensusTract6707,min30,5.7213218
CensusTract6708,min30,3.691869946
CensusTract6709,min30,3.678544472
CensusTract8027.01,min30,3.474775154
CensusTract2609,min30,2.731467397
CensusTract2610,min30,3.472137226
CensusTract2819,min30,2.700587539
CensusTract3102,min30,3.474775154
CensusTract3103,min30,3.63729057
CensusTract3104,min30,3.411152625
CensusTract3105,min30,2.466179166
CensusTract4912,min30,2.662994108
CensusTract4913,min30,2.531726459
CensusTract4914,min30,3.026168694
CensusTract5001,min30,2.733761749
CensusTract5002,min30,2.627856615
CensusTract5003,min30,3.32382157
CensusTract5602,min30,2.700587539
CensusTract5603,min30,3.388114331
CensusTract5607,min30,3.633225494
CensusTract5608,min30,5.957812788
CensusTract5609,min30,5.672268329
CensusTract5610,min30,5.505338791
CensusTract8017.02,min30,4.513186305
CensusTract8357,min30,5.627642392
CensusTract103,min30,5.153706604
CensusTract104,min30,3.747036954
CensusTract106,min30,4.079923092
CensusTract201,min30,3.99716779
CensusTract2808,min30,3.972776646
CensusTract4203,min30,4.073523122
CensusTract8066,min30,3.661134002
CensusTract8065.02,min30,3.690156087
CensusTract8059.02,min30,3.668249578
CensusTract1002,min30,4.96477131
CensusTract8048.05,min30,4.942284792
CensusTract202,min30,4.41523188
CensusTract8042.02,min30,3.99716779
CensusTract8047.01,min30,5.116060197
CensusTract8036.05,min30,3.75217324
CensusTract1302,min30,3.27194637
CensusTract8043.06,min30,3.616217539
CensusTract204,min30,3.618345657
CensusTract802.02,min30,3.792855668
CensusTract2402,min30,3.76341394
CensusTract8241.05,min30,4.019117686
CensusTract6118,min30,6.051650653
CensusTract8299.01,min30,6.82929699
CensusTract602,min30,5.745369034
CensusTract2212,min30,7.002105527
CensusTract8265,min30,6.316734255
CensusTract8253.02,min30,6.00967727
CensusTract8241.07,min30,6.796644292
CensusTract8302.02,min30,6.50246084
CensusTract612,min30,6.426326038
CensusTract8082,min30,5.666584906
CensusTract302,min30,10.52606514
CensusTract303,min30,10.98266399
CensusTract304,min30,6.141327326
CensusTract309,min30,6.621179549
CensusTract310,min30,10.29041506
CensusTract8236.03,min30,9.719905083
CensusTract8224,min30,10.56236696
CensusTract8157.02,min30,9.923458776
CensusTract6006,min30,10.308975
CensusTract8179,min30,10.52236661
CensusTract8119,min30,11.08349522
CensusTract4206,min30,11.21734492
CensusTract1101,min30,11.54080329
CensusTract314,min30,10.57242424
CensusTract409,min30,10.83864416
CensusTract502,min30,13.27275308
CensusTract503,min30,7.040750437
CensusTract8116,min30,6.97264106
CensusTract8186,min30,10.95898403
CensusTract8048.07,min30,9.943313576
CensusTract8018,min30,9.043327212
CensusTract8004,min30,4.878208715
CensusTract717,min30,6.779753773
CensusTract318,min30,6.200876832
CensusTract8190,min30,10.25226453
CensusTract8245.06,min30,10.29490235
CensusTract8239.03,min30,7.568792964
CensusTract8157.01,min30,10.11452766
CensusTract8029,min30,12.25642616
CensusTract317,min30,10.68150171
CensusTract6104,min30,11.99965513
CensusTract6714,min30,8.194526298
CensusTract506,min30,8.668051097
CensusTract505,min30,8.753958054
CensusTract8239.04,min30,9.000898744
CensusTract8201.03,min30,9.061723378
CensusTract8058.01,min30,8.107843448
CensusTract716,min30,8.519217362
CensusTract8285.05,min30,8.874473659
CensusTract8300.04,min30,8.981812922
CensusTract8285.03,min30,8.720325309
CensusTract8020.02,min30,8.747779412
CensusTract8262.02,min30,9.933754731
CensusTract4904,min30,10.24210052
CensusTract8184.01,min30,10.72278061
CensusTract8016.05,min30,9.939770197
CensusTract8007,min30,8.82391988
CensusTract623,min30,10.61847356
CensusTract8231.02,min30,10.39552783
CensusTract6304,min30,9.100949221
CensusTract101,min30,8.945388513
CensusTract8228.02,min30,9.547091967
CensusTract8279.02,min30,8.966764858
CensusTract8299.02,min30,9.078944291
CensusTract8084,min30,6.004895001
CensusTract6806,min30,6.120392423
CensusTract8030.10,min30,7.067725461
CensusTract8045.05,min30,8.06578549
CensusTract8046.06,min30,5.161132923
CensusTract8047.12,min30,6.965690412
CensusTract8078,min30,6.400231115
CensusTract8111,min30,6.095830022
CensusTract305,min30,6.934083085
CensusTract8288.01,min30,7.966926775
CensusTract8205.01,min30,7.978455897
CensusTract8147,min30,7.487579359
CensusTract8191,min30,6.414705561
CensusTract7705,min30,7.376407728
CensusTract205,min30,7.477635939
CensusTract813,min30,7.575240294
CensusTract810,min30,7.533411768
CensusTract1301,min30,7.490940945
CensusTract1702,min30,13.29078256
CensusTract1703,min30,10.43873667
CensusTract1704,min30,10.97152466
CensusTract1705,min30,11.00409916
CensusTract1706,min30,9.15201238
CensusTract1707,min30,7.931563227
CensusTract1708,min30,7.825835072
CensusTract2514,min30,8.124582331
CensusTract2603,min30,8.060969425
CensusTract2605,min30,8.661711809
CensusTract2606,min30,8.782899189
CensusTract2607,min30,9.449541515
CensusTract2608,min30,7.184647304
CensusTract507,min30,7.226402223
CensusTract509,min30,7.383358325
CensusTract510,min30,8.173363672
CensusTract511,min30,10.84990865
CensusTract512,min30,7.540458678
CensusTract1709,min30,7.134149375
CensusTract1710,min30,7.656802047
CensusTract1711,min30,8.901684549
CensusTract1801,min30,8.841928693
CensusTract1901,min30,8.464068656
CensusTract2222,min30,8.239155981
CensusTract2225,min30,8.650776359
CensusTract2226,min30,9.229612239
CensusTract2515,min30,8.25980927
CensusTract2516,min30,8.189096205
CensusTract2517,min30,8.732017383
CensusTract2518,min30,8.52315313
CensusTract2519,min30,8.815598462
CensusTract2520,min30,8.674339981
CensusTract1303,min30,8.792100357
CensusTract1902,min30,8.938739627
CensusTract1903,min30,8.958429745
CensusTract1908,min30,8.714397725
CensusTract2601,min30,9.521991949
CensusTract2602,min30,9.783433823
CensusTract5301,min30,9.263255159
CensusTract618,min30,9.310979632
CensusTract8282.01,min30,9.096181789
CensusTract8250,min30,9.100378729
CensusTract8243,min30,9.33171029
CensusTract8246.01,min30,9.450802564
CensusTract8185,min30,9.209519042
CensusTract8234,min30,8.725369106
CensusTract8215,min30,8.67051817
CensusTract4102,min30,8.786878582
CensusTract8036.06,min30,9.132622597
CensusTract2229,min30,8.699105022
CensusTract2410,min30,9.604179727
CensusTract8254,min30,8.563506482
CensusTract8300.05,min30,8.801655894
CensusTract8245.05,min30,8.682064158
CensusTract8248,min30,8.444154288
CensusTract8036.08,min30,8.428761241
CensusTract1909,min30,9.092739965
CensusTract1912,min30,8.415601626
CensusTract2001,min30,8.371926483
CensusTract2002,min30,7.071087683
CensusTract2003,min30,8.211253375
CensusTract2227,min30,8.611804165
CensusTract2301,min30,7.372118795
CensusTract2302,min30,7.217091328
CensusTract2303,min30,7.608676199
CensusTract2304,min30,7.386709437
CensusTract2305,min30,8.819630501
CensusTract3511,min30,9.489039948
CensusTract8275,min30,8.797821669
CensusTract8076,min30,7.68495131
CensusTract8042.01,min30,7.402629591
CensusTract8262.01,min30,7.861766798
CensusTract8230.01,min30,7.872591842
CensusTract8202.01,min30,8.76137478
CensusTract8202.02,min30,8.879966684
CensusTract6117,min30,9.134267449
CensusTract5502,min30,9.202359691
CensusTract8197,min30,8.536781409
CensusTract3005,min30,8.168662885
CensusTract8161,min30,8.594255373
CensusTract8187,min30,9.227623568
CensusTract8173,min30,9.000889322
CensusTract3815,min30,8.58709039
CensusTract4205,min30,7.95580465
CensusTract8115,min30,9.085781532
CensusTract815,min30,9.715987897
CensusTract816,min30,9.924902699
CensusTract817,min30,9.228414622
CensusTract818,min30,7.703441939
CensusTract819,min30,7.508356022
CensusTract2228,min30,8.470342993
CensusTract508,min30,8.605096047
CensusTract2101,min30,9.777114724
CensusTract2104,min30,8.323859472
CensusTract2307,min30,7.511681619
CensusTract2308,min30,6.049627912
CensusTract2309,min30,6.311312089
CensusTract8205.02,min30,7.057889476
CensusTract8209.01,min30,7.317645054
CensusTract8232,min30,6.715380565
CensusTract8233.04,min30,8.854839776
CensusTract8207,min30,8.962094678
CensusTract8226.02,min30,8.717730692
CensusTract6705,min30,8.586665723
CensusTract8201.04,min30,8.520148657
CensusTract5808,min30,8.741820623
CensusTract8051.09,min30,6.607481588
CensusTract8118,min30,7.371258956
CensusTract3807,min30,6.252151344
CensusTract7703,min30,6.222379931
CensusTract8046.03,min30,6.022308884
CensusTract1201,min30,6.962925239
CensusTract2306,min30,8.647780896
CensusTract2423,min30,7.141856842
CensusTract2422,min30,7.289912718
CensusTract321,min30,6.985571551
CensusTract8283,min30,10.59222179
CensusTract8249,min30,9.758974888
CensusTract8278.01,min30,7.89215695
CensusTract8015,min30,9.360369028
CensusTract8060.02,min30,8.684361977
CensusTract8117.01,min30,8.707993321
CensusTract8238.03,min30,7.293173828
CensusTract8208,min30,6.577637278
CensusTract3008,min30,8.618898986
CensusTract609,min30,9.525766154
CensusTract610,min30,6.787902847
CensusTract2107,min30,8.33515964
CensusTract8175,min30,7.350314521
CensusTract8183,min30,5.500809874
CensusTract2916,min30,6.811312024
CensusTract4004,min30,8.45576867
CensusTract8165,min30,8.465601409
CensusTract8057.01,min30,8.45443949
CensusTract8048.03,min30,8.668306035
CensusTract1911,min30,8.681750824
CensusTract8041.05,min30,4.135746108
CensusTract8047.05,min30,5.516493457
CensusTract8036.03,min30,6.798533605
CensusTract8201.01,min30,7.586909891
CensusTract622,min30,5.862229938
CensusTract6112,min30,6.952319561
CensusTract3009,min30,7.264552033
CensusTract611,min30,6.085623728
CensusTract615,min30,5.082825389
CensusTract620,min30,4.662406573
CensusTract621,min30,5.90914255
CensusTract8238.01,min30,7.438817933
CensusTract8279.01,min30,5.833849206
CensusTract8295,min30,4.491090555
CensusTract902,min30,4.384599443
CensusTract901,min30,5.512826252
CensusTract8291,min30,4.927348548
CensusTract8245.03,min30,6.135903952
CensusTract8241.06,min30,4.430922053
CensusTract8016.08,min30,6.495959194
CensusTract8059.01,min30,5.790653487
CensusTract8264.01,min30,4.183259921
CensusTract2604,min30,5.632911143
CensusTract8041.02,min30,5.554681747
CensusTract3515,min30,5.386467278
CensusTract8112,min30,6.404833797
CensusTract7708,min30,5.964089401
CensusTract8026.05,min30,5.124982866
CensusTract8043.05,min30,6.241329862
CensusTract8038,min30,8.250928332
CensusTract2108,min30,5.436024918
CensusTract2109,min30,6.079471474
CensusTract8039.01,min30,5.32234652
CensusTract8016.01,min30,5.312806617
CensusTract8036.10,min30,6.778440741
CensusTract8009,min30,7.301346192
CensusTract811,min30,8.711886769
CensusTract630,min30,6.915328392
CensusTract2412,min30,4.554495796
CensusTract312,min30,5.974908182
CensusTract625,min30,5.519076825
CensusTract626,min30,5.874028235
CensusTract627,min30,5.807471013
CensusTract628,min30,5.218442038
CensusTract629,min30,5.140358104
CensusTract624,min30,1.364351309
CensusTract631,min30,1.748181382
CensusTract632,min30,1.253750402
CensusTract634,min30,1.862870195
CensusTract903,min30,3.933883545
CensusTract8370,min30,3.581480226
CensusTract8045.08,min30,3.858841949
CensusTract7709.01,min30,3.265807106
CensusTract8324,min30,3.242261373
CensusTract8329,min30,2.949251879
CensusTract8403,min30,3.786531387
CensusTract8238.05,min30,4.433988414
CensusTract8386,min30,2.962948415
CensusTract8396,min30,2.613511202
CensusTract8349,min30,2.709858037
CensusTract306.03,min30,3.747619534
CensusTract8322,min30,3.768391856
CensusTract8367,min30,3.884734536
CensusTract8368,min30,5.569094759
CensusTract8366,min30,5.408650991
CensusTract8330,min30,4.952765177
CensusTract8425,min30,5.773450381
CensusTract8418,min30,4.380004301
CensusTract8428,min30,4.033318816
CensusTract8438,min30,6.33024863
CensusTract8410,min30,6.41709177
CensusTract8365,min30,7.073766353
CensusTract8439,min30,6.256833344
CensusTract8342,min30,9.135356305
CensusTract8422,min30,6.66942968
CensusTract8380,min30,6.086343279
CensusTract107.02,min30,5.881357451
CensusTract105.03,min30,5.788172562
CensusTract105.02,min30,3.988660305
CensusTract107.01,min30,3.741729674
CensusTract209.02,min30,4.541249119
CensusTract203.02,min30,4.785636497
CensusTract206.01,min30,4.204423178
CensusTract203.01,min30,4.20517013
CensusTract7608.03,min30,4.686688482
CensusTract5305.01,min30,6.960061838
CensusTract5305.03,min30,2.573555012
CensusTract6503.01,min30,5.726581155
CensusTract6503.02,min30,4.614384194
CensusTract5305.02,min30,4.783547341
CensusTract8036.11,min30,2.607114047
CensusTract8313,min30,2.491968743
CensusTract8314,min30,2.290413847
CensusTract8404,min30,4.454459747
CensusTract8424,min30,2.448292166
CensusTract8321,min30,4.982259622
CensusTract208.02,min30,4.414955865
CensusTract207.02,min30,6.090125797
CensusTract208.01,min30,5.977879003
CensusTract402.02,min30,5.923813216
CensusTract402.01,min30,5.046970557
CensusTract404.02,min30,4.016100762
CensusTract315.01,min30,5.028116619
CensusTract812.01,min30,5.399008104
CensusTract633.01,min30,7.635779476
CensusTract4909.01,min30,5.979680116
CensusTract4909.02,min30,5.233052338
CensusTract3018.01,min30,5.222771426
CensusTract7003.01,min30,4.127588005
CensusTract3017.02,min30,4.208349443
CensusTract7004.01,min30,5.937216674
CensusTract8036.12,min30,4.288666226
CensusTract8037.02,min30,5.220278621
CensusTract8047.13,min30,4.491015982
CensusTract8043.09,min30,5.042939093
CensusTract8045.10,min30,5.031948784
CensusTract8371,min30,3.717238802
CensusTract8374,min30,2.857829089
CensusTract8378,min30,2.821751899
CensusTract8373,min30,2.566591794
CensusTract8415,min30,2.438423473
CensusTract8387,min30,1.242691472
CensusTract1505.01,min30,3.645934187
CensusTract1504.01,min30,3.050359773
CensusTract1505.02,min30,2.5879617
CensusTract1105.02,min30,4.419925047
CensusTract1504.02,min30,3.952177006
CensusTract1403.02,min30,2.466810052
CensusTract1403.01,min30,2.466810052
CensusTract7003.02,min30,1.07327712
CensusTract5805.01,min30,1.059223722
CensusTract5805.02,min30,3.738935095
CensusTract7302.01,min30,3.738935095
CensusTract3018.02,min30,4.102431625
CensusTract4401.01,min30,4.434089382
CensusTract3017.01,min30,3.738935095
CensusTract8045.09,min30,3.738935095
CensusTract8045.11,min30,3.738935095
CensusTract8046.09,min30,2.787320945
CensusTract8046.08,min30,2.607661609
CensusTract8062.02,min30,3.738935095
CensusTract8391,min30,3.738935095
CensusTract8331,min30,1.10009465
CensusTract8381,min30,1.10009465
CensusTract8333,min30,1.10009465
CensusTract8382,min30,2.607661609
CensusTract1407.02,min30,2.607661609
CensusTract1406.02,min30,2.607661609
CensusTract1407.01,min30,3.813834141
CensusTract1605.02,min30,6.653082369
CensusTract1606.02,min30,3.813834141
CensusTract1510.02,min30,2.238217576
CensusTract1510.01,min30,2.238217576
CensusTract1904.02,min30,2.238217576
CensusTract4313.01,min30,1.10009465
CensusTract4313.02,min30,1.10009465
CensusTract4603.02,min30,1.10009465
CensusTract4603.01,min30,2.238217576
CensusTract7005.01,min30,1.10009465
CensusTract7005.02,min30,1.10009465
CensusTract2106.01,min30,1.10009465
CensusTract8123.02,min30,1.10009465
CensusTract8128.02,min30,1.10009465
CensusTract8128.01,min30,9.442035414
CensusTract8123.01,min30,7.479737528
CensusTract8138.02,min30,8.212361757
CensusTract8137.01,min30,8.917480797
CensusTract8206.03,min30,11.83177445
CensusTract8411,min30,10.96881011
CensusTract8402,min30,12.39126087
CensusTract8413,min30,9.357281611
CensusTract8407,min30,9.717472557
CensusTract8416,min30,9.58480421
CensusTract8417,min30,8.336480961
CensusTract1906.02,min30,8.13666096
CensusTract1904.01,min30,12.25379323
CensusTract1907.02,min30,9.515223253
CensusTract1913.02,min30,10.34708619
CensusTract1906.01,min30,9.618798193
