variable,group,value,id
Census Tract 5701,min45,8.706665988,17031190401
Census Tract 5702,min45,8.685375272,17031190402
Census Tract 5703,min45,8.654706195,17031190601
Census Tract 5704,min45,8.66129899,17031190602
Census Tract 5705,min45,8.734137303,17031190701
Census Tract 6904,min45,8.6963328,17031190702
Census Tract 6913,min45,8.783935938,17031190800
Census Tract 6914,min45,8.807376725,17031190900
Census Tract 6915,min45,8.946759293,17031191000
Census Tract 3201,min45,8.882258878,17031191100
Census Tract 7105,min45,8.729552254,17031191200
Census Tract 3204,min45,8.706693213,17031191301
Census Tract 5801,min45,8.699682882,17031191302
Census Tract 5802,min45,8.863686651,17031200100
Census Tract 5803,min45,8.868359483,17031200200
Census Tract 5804,min45,8.858923514,17031200300
Census Tract 5806,min45,8.841704619,17031200401
Census Tract 5807,min45,8.805944775,17031200402
Census Tract 6813,min45,9.216523794,17031210100
Census Tract 6814,min45,8.934988065,17031210400
Census Tract 6903,min45,9.056617004,17031210501
Census Tract 6905,min45,8.932463688,17031210502
Census Tract 6909,min45,9.303009332,17031210601
Census Tract 6910,min45,9.245438849,17031210602
Census Tract 7001,min45,9.455258121,17031210700
Census Tract 7002,min45,9.252232714,17031210800
Census Tract 3206,min45,9.296683994,17031210900
Census Tract 3301,min45,9.296683994,17031220300
Census Tract 3302,min45,9.296683994,17031220400
Census Tract 5905,min45,9.203577284,17031220500
Census Tract 5906,min45,9.04411231,17031220601
Census Tract 6712,min45,9.07317567,17031220602
Census Tract 6711,min45,8.856677172,17031220701
Census Tract 6713,min45,8.890758392,17031220702
Census Tract 6715,min45,8.819932715,17031220901
Census Tract 6716,min45,8.851000496,17031220902
Census Tract 6718,min45,8.890836585,17031221000
Census Tract 6719,min45,8.914425392,17031221100
Census Tract 7101,min45,9.010171061,17031221200
Census Tract 7102,min45,9.052467996,17031221300
Census Tract 7104,min45,9.03641567,17031221400
Census Tract 4303,min45,9.409429979,17031221500
Census Tract 7106,min45,9.401284529,17031221600
Census Tract 7108,min45,9.379455308,17031222200
Census Tract 3403,min45,9.052467996,17031222500
Census Tract 3405,min45,9.010171061,17031222600
Census Tract 3406,min45,8.913422126,17031222700
Census Tract 4302,min45,8.891395273,17031222800
Census Tract 5103,min45,8.828171226,17031222900
Census Tract 5201,min45,8.993832794,17031230100
Census Tract 5907,min45,9.0065888,17031230200
Census Tract 6004,min45,8.8664839,17031230300
Census Tract 8241.15,min45,8.84472863,17031230400
Census Tract 8253.03,min45,8.688423251,17031230500
Census Tract 8300.07,min45,8.673471379,17031230600
Census Tract 8138.01,min45,8.691966077,17031230700
Census Tract 8306,min45,8.876105711,17031230800
Census Tract 8308,min45,8.948919811,17031230900
Census Tract 8307,min45,8.705518413,17031231100
Census Tract 8309,min45,8.74385164,17031231200
Census Tract 8352,min45,8.816121408,17031231500
Census Tract 8399,min45,9.4752151,17031240200
Census Tract 8397,min45,9.472155471,17031240300
Census Tract 8398,min45,9.379455308,17031240500
Census Tract 8348,min45,9.379455308,17031240600
Census Tract 8347,min45,9.187749751,17031240700
Census Tract 8320,min45,9.169636036,17031240800
Census Tract 8325,min45,8.658665087,17031240900
Census Tract 8323,min45,9.139203025,17031241000
Census Tract 8383,min45,9.323618386,17031241100
Census Tract 8318,min45,9.384748905,17031241200
Census Tract 8317,min45,9.29318973,17031241300
Census Tract 8351,min45,9.403996297,17031241400
Census Tract 8350,min45,9.4752151,17031241500
Census Tract 8437,min45,9.484749781,17031241600
Census Tract 2207.02,min45,9.512627104,17031242000
Census Tract 8421,min45,9.429848102,17031242100
Census Tract 8433,min45,9.299596394,17031242200
Census Tract 8241.23,min45,8.833275627,17031242300
Census Tract 8044.05,min45,9.125953919,17031242400
Census Tract 8311,min45,9.146675452,17031242500
Census Tract 8315,min45,8.698960631,17031242600
Census Tract 8316,min45,8.793350409,17031242700
Census Tract 8312,min45,9.032380905,17031242800
Census Tract 8310,min45,9.04255829,17031242900
Census Tract 8430,min45,9.009842425,17031243000
Census Tract 8431,min45,9.037494293,17031243100
Census Tract 8429,min45,9.411468724,17031243200
Census Tract 8435,min45,9.438882629,17031243300
Census Tract 8420,min45,9.547466733,17031243400
Census Tract 8080.02,min45,9.429905502,17031243500
Census Tract 301.01,min45,8.633210703,17031250200
Census Tract 307.01,min45,8.572909809,17031250300
Census Tract 701.03,min45,8.601003375,17031250400
Census Tract 8071,min45,8.918183768,17031250500
Census Tract 8072,min45,8.460638561,17031250600
Census Tract 8073,min45,8.598125656,17031250700
Census Tract 8074,min45,8.710798714,17031250800
Census Tract 8075,min45,8.82803855,17031251000
Census Tract 8077,min45,8.789278822,17031251100
Census Tract 8079,min45,8.75178583,17031251200
Census Tract 8080.01,min45,8.670481057,17031251300
Census Tract 8043.11,min45,8.751331659,17031251400
Census Tract 8083.01,min45,8.70414496,17031251500
Census Tract 8083.02,min45,8.75711354,17031251600
Census Tract 8086,min45,8.904373607,17031251700
Census Tract 8087.02,min45,8.925392798,17031251800
Census Tract 7702.02,min45,8.8792542,17031251900
Census Tract 7706.02,min45,8.868656409,17031252000
Census Tract 8061.04,min45,8.952915961,17031252101
Census Tract 8025.06,min45,9.338375739,17031252102
Census Tract 8025.05,min45,9.025741229,17031252201
Census Tract 8024.04,min45,9.120834226,17031252202
Census Tract 8030.17,min45,8.984156055,17031260100
Census Tract 8047.14,min45,8.85760505,17031260200
Census Tract 8043.10,min45,8.950411274,17031260300
Census Tract 8044.03,min45,8.962761705,17031260400
Census Tract 8206.06,min45,9.227895873,17031260500
Census Tract 8044.06,min45,9.157289745,17031260600
Census Tract 8047.16,min45,9.171114087,17031260700
Census Tract 8062.01,min45,9.190709552,17031260800
Census Tract 8206.04,min45,9.171114087,17031260900
Census Tract 8241.16,min45,9.219987224,17031261000
Census Tract 8240.05,min45,9.205085977,17031270500
Census Tract 8241.14,min45,9.139196039,17031271200
Census Tract 8238.06,min45,9.151360733,17031271300
Census Tract 8240.03,min45,9.093387026,17031271400
Census Tract 8241.22,min45,9.17585171,17031271500
Census Tract 8241.17,min45,9.150033054,17031271800
Census Tract 8319,min45,9.558427728,17031280100
Census Tract 8045.06,min45,9.134335698,17031280400
Census Tract 8241.19,min45,9.178130722,17031280800
Census Tract 8241.20,min45,9.090958412,17031280900
Census Tract 8395,min45,9.552631952,17031281900
Census Tract 8326,min45,9.138753369,17031282700
Census Tract 8369,min45,9.139458154,17031282800
Census Tract 8412,min45,9.174531933,17031283100
Census Tract 8419,min45,9.136128341,17031283200
Census Tract 8358,min45,9.115254459,17031283800
Census Tract 8388,min45,8.999528335,17031290900
Census Tract 8423,min45,8.939310101,17031291200
Census Tract 8155,min45,9.01542763,17031291600
Census Tract 8432,min45,8.82968232,17031292200
Census Tract 8434,min45,9.013452561,17031292400
Census Tract 8426,min45,9.043877841,17031292500
Census Tract 8032,min45,8.906213886,17031300500
Census Tract 8033,min45,8.945891745,17031300600
Census Tract 8089,min45,8.793399503,17031300700
Census Tract 8090,min45,9.079168718,17031300800
Census Tract 3018.03,min45,9.11123096,17031300900
Census Tract 8091,min45,9.087298215,17031301100
Census Tract 8092,min45,9.154888568,17031301200
Census Tract 8093,min45,8.771721848,17031301600
Census Tract 2210,min45,8.709563798,17031301701
Census Tract 2211,min45,8.695890393,17031301702
Census Tract 2428,min45,8.90137026,17031301801
Census Tract 2429,min45,8.903264865,17031301802
Census Tract 2430,min45,8.72234861,17031301803
Census Tract 2431,min45,9.67079795,17031310200
Census Tract 2432,min45,9.21746459,17031310300
Census Tract 2433,min45,9.197881437,17031310400
Census Tract 2434,min45,9.164915647,17031310500
Census Tract 714,min45,9.102643874,17031310600
Census Tract 1104,min45,9.114493032,17031310700
Census Tract 1506,min45,9.113794711,17031310800
Census Tract 1507,min45,9.016081493,17031310900
Census Tract 1508,min45,8.984710837,17031320100
Census Tract 1511,min45,9.192750666,17031320400
Census Tract 1512,min45,9.175808697,17031320600
Census Tract 2415,min45,9.091477289,17031330100
Census Tract 2411,min45,9.126524742,17031330200
Census Tract 2416,min45,9.37513514,17031340300
Census Tract 2413,min45,9.5784463,17031340400
Census Tract 2414,min45,9.37513514,17031340500
Census Tract 2435,min45,9.334166624,17031340600
Census Tract 2502,min45,9.000476083,17031350100
Census Tract 2503,min45,9.017094977,17031350400
Census Tract 2504,min45,8.926573559,17031351000
Census Tract 2505,min45,8.964940248,17031351100
Census Tract 715,min45,9.300168245,17031351400
Census Tract 718,min45,9.359444421,17031351500
Census Tract 801,min45,8.863401618,17031360200
Census Tract 803,min45,9.129381354,17031380100
Census Tract 804,min45,9.198518778,17031380200
Census Tract 1601,min45,9.29827364,17031380500
Census Tract 1602,min45,9.215464099,17031380700
Census Tract 1603,min45,9.160166851,17031381200
Census Tract 1604,min45,9.215464099,17031381400
Census Tract 1607,min45,9.215464099,17031381500
Census Tract 2213,min45,9.198518778,17031381800
Census Tract 2215,min45,9.127279677,17031381900
Census Tract 2214,min45,8.388206804,17031390100
Census Tract 2506,min45,8.385147175,17031390200
Census Tract 2507,min45,8.718515567,17031390300
Census Tract 2508,min45,9.074411218,17031390400
Census Tract 2510,min45,8.316753305,17031390500
Census Tract 2511,min45,8.226126521,17031390600
Census Tract 514,min45,8.199438962,17031390700
Census Tract 601,min45,9.181705902,17031400300
Census Tract 603,min45,9.109232619,17031400400
Census Tract 608,min45,9.180515275,17031400500
Census Tract 1608,min45,9.107033793,17031400800
Census Tract 1609,min45,8.127980938,17031410100
Census Tract 1610,min45,8.066726572,17031410200
Census Tract 1611,min45,8.132008952,17031410500
Census Tract 1612,min45,8.040661391,17031410600
Census Tract 1613,min45,8.040661391,17031410700
Census Tract 1701,min45,8.058153763,17031410800
Census Tract 2216,min45,8.066144512,17031410900
Census Tract 2421,min45,8.307130987,17031411000
Census Tract 2420,min45,8.053605615,17031411100
Census Tract 2512,min45,7.775864154,17031411200
Census Tract 2513,min45,7.977559134,17031420100
Census Tract 513,min45,7.957289989,17031420200
Census Tract 6007,min45,8.060382622,17031420300
Census Tract 6009,min45,8.314511392,17031420400
Census Tract 8212,min45,8.473871023,17031420500
Census Tract 6720,min45,8.5745539,17031420600
Census Tract 7109,min45,8.45496505,17031420700
Census Tract 7110,min45,8.085582271,17031420800
Census Tract 7111,min45,8.534547791,17031421200
Census Tract 7112,min45,7.820840986,17031430101
Census Tract 7115,min45,7.554029912,17031430102
Census Tract 7113,min45,7.829151111,17031430200
Census Tract 7114,min45,7.845862917,17031430300
Census Tract 2705,min45,8.085582271,17031430400
Census Tract 2712,min45,7.847342337,17031430500
Census Tract 2713,min45,7.540955545,17031430600
Census Tract 2714,min45,7.545245638,17031430700
Census Tract 3501,min45,7.784141319,17031430800
Census Tract 3504,min45,7.862425569,17031430900
Census Tract 3510,min45,7.831071764,17031431200
Census Tract 3514,min45,7.516549672,17031431301
Census Tract 3602,min45,7.543960974,17031431302
Census Tract 8139,min45,7.420502547,17031431400
Census Tract 8226.01,min45,8.110966703,17031440101
Census Tract 8227.01,min45,7.993198531,17031440102
Census Tract 8227.02,min45,8.356383708,17031440201
Census Tract 8228.01,min45,8.263999372,17031440202
Census Tract 8230.02,min45,8.582175082,17031440300
Census Tract 8140,min45,8.356179723,17031440600
Census Tract 8141,min45,8.263999372,17031440700
Census Tract 8142,min45,7.983052702,17031440800
Census Tract 8143,min45,8.169134952,17031440900
Census Tract 8144,min45,8.040509033,17031450300
Census Tract 8231.01,min45,7.387086252,17031460100
Census Tract 8233.02,min45,7.461632623,17031460200
Census Tract 8233.03,min45,7.784141319,17031460301
Census Tract 8235,min45,7.477929188,17031460302
Census Tract 8145,min45,7.824479218,17031460400
Census Tract 8146,min45,7.892417602,17031460500
Census Tract 8148,min45,7.861895995,17031460600
Census Tract 8149,min45,7.537952828,17031460700
Census Tract 8150,min45,7.887095644,17031461000
Census Tract 8151,min45,7.5657117,17031470100
Census Tract 8236.02,min45,8.047045465,17031480100
Census Tract 8236.04,min45,7.660216038,17031480200
Census Tract 8236.05,min45,7.643672142,17031480300
Census Tract 8237.02,min45,7.972344405,17031480400
Census Tract 1605.01,min45,7.990590357,17031480500
Census Tract 8152,min45,8.267875621,17031490300
Census Tract 8153,min45,8.22951811,17031490400
Census Tract 8154,min45,8.209591467,17031490500
Census Tract 8237.04,min45,8.295762593,17031490600
Census Tract 8237.05,min45,8.248257864,17031490700
Census Tract 8241.08,min45,8.179599434,17031490800
Census Tract 8158,min45,7.733116097,17031490901
Census Tract 8159,min45,7.838598712,17031490902
Census Tract 8160,min45,7.848607797,17031491000
Census Tract 8162,min45,7.805160664,17031491100
Census Tract 8245.07,min45,7.534458389,17031491200
Census Tract 8246.02,min45,7.732396957,17031491300
Census Tract 8247.01,min45,7.515158771,17031491400
Census Tract 8247.02,min45,7.566936147,17031500100
Census Tract 8252,min45,7.472818,17031500200
Census Tract 401,min45,7.648224848,17031500300
Census Tract 403,min45,7.554113152,17031510100
Census Tract 8163,min45,7.629826098,17031510200
Census Tract 8164.01,min45,7.472818,17031510300
Census Tract 8164.02,min45,7.398683012,17031520100
Census Tract 8166,min45,7.388868916,17031520200
Census Tract 8167,min45,7.324527739,17031520300
Census Tract 8255.03,min45,7.461632623,17031520400
Census Tract 8255.04,min45,7.108073799,17031520500
Census Tract 8255.05,min45,7.094903082,17031520600
Census Tract 8257,min45,7.502470383,17031530100
Census Tract 6603.01,min45,7.47917942,17031530200
Census Tract 2207.01,min45,7.529818103,17031530300
Census Tract 633.02,min45,7.294592171,17031530400
Census Tract 2522.01,min45,7.273237582,17031530501
Census Tract 6603.02,min45,7.291669645,17031530502
Census Tract 7302.02,min45,7.314402622,17031530503
Census Tract 8133.02,min45,7.3334538,17031530600
Census Tract 8137.02,min45,7.216456334,17031540101
Census Tract 8133.01,min45,7.287536897,17031540102
Census Tract 8024.03,min45,5.794168575,17031550100
Census Tract 8030.16,min45,6.620228586,17031550200
Census Tract 8037.01,min45,8.651889257,17031560100
Census Tract 8041.08,min45,8.646370647,17031560200
Census Tract 8047.15,min45,8.348519486,17031560300
Census Tract 8356,min45,8.646370647,17031560400
Census Tract 8400,min45,8.172242672,17031560700
Census Tract 8364,min45,8.226767392,17031560800
Census Tract 8361,min45,8.164242213,17031560900
Census Tract 8346,min45,8.176353266,17031561000
Census Tract 8436,min45,8.092732237,17031561100
Census Tract 619.02,min45,8.57568665,17031570100
Census Tract 301.02,min45,8.594188769,17031570200
Census Tract 301.03,min45,8.269400569,17031570300
Census Tract 307.06,min45,8.51078607,17031570400
Census Tract 306.01,min45,8.175865545,17031570500
Census Tract 812.02,min45,9.087870312,17031580100
Census Tract 633.03,min45,9.097368516,17031580200
Census Tract 2209.01,min45,9.077803562,17031580300
Census Tract 2106.02,min45,8.754220509,17031580400
Census Tract 2206.02,min45,9.044093097,17031580501
Census Tract 2206.01,min45,8.751798799,17031580502
Census Tract 404.01,min45,9.045304037,17031580600
Census Tract 2522.02,min45,9.078324329,17031580700
Census Tract 2521.02,min45,8.433590975,17031580800
Census Tract 7706.01,min45,9.170452564,17031590500
Census Tract 8061.03,min45,9.150788169,17031590600
Census Tract 8026.10,min45,9.116595915,17031590700
Census Tract 8026.09,min45,9.05119102,17031600400
Census Tract 8046.10,min45,9.165174633,17031600600
Census Tract 7702.01,min45,9.163811566,17031600700
Census Tract 8043.08,min45,8.999201599,17031600900
Census Tract 8206.05,min45,8.413071932,17031610300
Census Tract 8363,min45,8.60496805,17031610400
Census Tract 8345,min45,9.215464099,17031610800
Census Tract 8359,min45,9.094033499,17031611000
Census Tract 8360,min45,9.12889067,17031611100
Census Tract 8362,min45,8.570396781,17031611200
Census Tract 8344,min45,8.560681107,17031611300
Census Tract 8343,min45,8.286533462,17031611400
Census Tract 701.01,min45,8.285951401,17031611500
Census Tract 1105.01,min45,7.948149283,17031611600
Census Tract 301.04,min45,7.953279492,17031611700
Census Tract 814.01,min45,8.500939418,17031611800
Census Tract 4301.02,min45,8.496817496,17031611900
Census Tract 7709.02,min45,8.71152022,17031612000
Census Tract 8241.21,min45,9.09097387,17031612100
Census Tract 4301.01,min45,8.165061335,17031620100
Census Tract 8041.09,min45,8.077407028,17031620200
Census Tract 8045.07,min45,7.995025158,17031620300
Census Tract 8046.11,min45,7.756299765,17031620400
Census Tract 8240.04,min45,8.333160082,17031630100
Census Tract 8240.06,min45,8.205777471,17031630200
Census Tract 2521.01,min45,7.865959651,17031630300
Census Tract 105.01,min45,7.849506857,17031630400
Census Tract 207.01,min45,7.976600232,17031630500
Census Tract 102.01,min45,7.756755947,17031630800
Census Tract 7608.01,min45,7.756299765,17031630900
Census Tract 8390,min45,8.248686205,17031640100
Census Tract 4402.01,min45,7.742866268,17031640300
Census Tract 5401.01,min45,8.12011338,17031640400
Census Tract 8020.04,min45,8.195662807,17031640500
Census Tract 8020.03,min45,7.708359101,17031640600
Census Tract 8030.13,min45,7.782869606,17031640700
Census Tract 8026.08,min45,8.027235409,17031640800
Census Tract 8030.15,min45,7.431458116,17031650100
Census Tract 8030.14,min45,7.636549523,17031650200
Census Tract 8340,min45,7.599857333,17031650301
Census Tract 8339,min45,7.339174226,17031650302
Census Tract 8192,min45,7.385454337,17031650400
Census Tract 8156,min45,7.112863141,17031650500
Census Tract 8180,min45,7.397056919,17031660301
Census Tract 8120,min45,7.426949634,17031660302
Census Tract 8294.02,min45,7.404500259,17031660400
Census Tract 8113.02,min45,7.232143924,17031660500
Census Tract 8028.02,min45,7.425414261,17031660600
Census Tract 8198.01,min45,7.655563265,17031660700
Census Tract 8198.02,min45,7.392826628,17031660800
Census Tract 8199,min45,7.358916519,17031660900
Census Tract 8200,min45,7.600427626,17031661000
Census Tract 8274,min45,7.553424144,17031661100
Census Tract 8276,min45,8.501672667,17031670100
Census Tract 2827,min45,8.476930652,17031670200
Census Tract 2828,min45,8.476930652,17031670300
Census Tract 4003,min45,8.407363516,17031670400
Census Tract 4005,min45,7.812395414,17031670500
Census Tract 4008,min45,7.805119293,17031670600
Census Tract 4101,min45,7.898979978,17031670700
Census Tract 4105,min45,8.175188321,17031670800
Census Tract 4106,min45,8.332585825,17031670900
Census Tract 4601,min45,8.164519854,17031671100
Census Tract 8051.05,min45,8.082803985,17031671200
Census Tract 8277,min45,7.729912888,17031671300
Census Tract 8278.02,min45,7.707430904,17031671400
Census Tract 8278.04,min45,7.977378331,17031671500
Census Tract 4503,min45,8.039305009,17031671600
Census Tract 4602,min45,8.027826581,17031671800
Census Tract 8051.06,min45,7.986898578,17031671900
Census Tract 8051.07,min45,7.658103009,17031672000
Census Tract 8051.08,min45,8.712393761,17031680500
Census Tract 6404,min45,8.404645612,17031680600
Census Tract 6405,min45,9.110031536,17031680900
Census Tract 6406,min45,8.405477153,17031681000
Census Tract 6407,min45,8.191685158,17031681100
Census Tract 6408,min45,8.508442292,17031681200
Census Tract 6501,min45,8.191685158,17031681300
Census Tract 6502,min45,8.099300822,17031681400
Census Tract 2804,min45,8.911015327,17031690300
Census Tract 8114.01,min45,8.905475676,17031690400
Census Tract 8113.01,min45,8.740777125,17031690500
Census Tract 7506,min45,8.660454017,17031690900
Census Tract 8126,min45,8.854739226,17031691000
Census Tract 8030.08,min45,8.77382372,17031691100
Census Tract 8051.10,min45,8.673140843,17031691200
Census Tract 8051.11,min45,8.673140843,17031691300
Census Tract 8051.12,min45,8.581954494,17031691400
Census Tract 8052.01,min45,8.18101669,17031691500
Census Tract 8203,min45,7.546799231,17031700100
Census Tract 8204,min45,7.420332799,17031700200
Census Tract 8209.02,min45,7.420332799,17031700301
Census Tract 8210.01,min45,7.389246345,17031700302
Census Tract 8278.05,min45,7.412274798,17031700401
Census Tract 8280,min45,7.417308142,17031700402
Census Tract 8281,min45,7.696196027,17031700501
Census Tract 8282.02,min45,7.431188358,17031700502
Census Tract 2831,min45,8.194597721,17031710100
Census Tract 2838,min45,8.081137603,17031710200
Census Tract 4107,min45,8.015470374,17031710300
Census Tract 4108,min45,7.699561968,17031710400
Census Tract 8290,min45,7.723555618,17031710500
Census Tract 4109,min45,8.030024033,17031710600
Census Tract 4110,min45,8.030024033,17031710700
Census Tract 4111,min45,8.285857073,17031710800
Census Tract 4112,min45,8.288278783,17031710900
Census Tract 4606,min45,8.158215735,17031711000
Census Tract 4607,min45,7.852449933,17031711100
Census Tract 4604,min45,7.685700352,17031711200
Census Tract 4605,min45,7.754006322,17031711300
Census Tract 4610,min45,7.857627879,17031711400
Census Tract 8292,min45,8.22951811,17031711500
Census Tract 8293.01,min45,7.526325667,17031720100
Census Tract 8293.02,min45,7.757287562,17031720200
Census Tract 8294.01,min45,7.69791827,17031720300
Census Tract 8052.02,min45,7.361050936,17031720400
Census Tract 8053.01,min45,7.30709037,17031720500
Census Tract 8053.02,min45,7.362101354,17031720600
Census Tract 8054.01,min45,7.532123048,17031720700
Census Tract 7704,min45,8.165699545,17031730100
Census Tract 8001,min45,7.756428033,17031730201
Census Tract 8003,min45,7.864161801,17031730202
Census Tract 8129,min45,7.748407601,17031730300
Census Tract 8130,min45,7.874166039,17031730400
Census Tract 8131,min45,8.172000012,17031730500
Census Tract 8005,min45,7.856547004,17031730600
Census Tract 8211.01,min45,7.83474618,17031730700
Census Tract 8211.02,min45,7.253559193,17031740100
Census Tract 8213,min45,7.089887317,17031740200
Census Tract 8210.02,min45,7.078695043,17031740300
Census Tract 8284.01,min45,7.052272687,17031740400
Census Tract 8284.02,min45,7.664780074,17031750100
Census Tract 8285.04,min45,7.663861678,17031750200
Census Tract 4201,min45,7.368725634,17031750300
Census Tract 4202,min45,7.372644793,17031750400
Census Tract 4204,min45,7.556871129,17031750500
Census Tract 4207,min45,7.66765454,17031750600
Census Tract 8054.02,min45,9.122611173,17031760801
Census Tract 8055.01,min45,8.855555606,17031760802
Census Tract 8296,min45,8.892797235,17031760803
Census Tract 4208,min45,7.207854181,17031770201
Census Tract 4701,min45,7.384039663,17031770202
Census Tract 4801,min45,7.433291906,17031770300
Census Tract 4802,min45,8.081460442,17031770400
Census Tract 4803,min45,8.348274781,17031770500
Census Tract 4804,min45,8.255215329,17031770601
Census Tract 8055.02,min45,8.727362209,17031770602
Census Tract 8056,min45,9.213332398,17031770700
Census Tract 8300.01,min45,8.605332275,17031770800
Census Tract 8300.06,min45,8.609598154,17031770901
Census Tract 6504,min45,8.895856737,17031770902
Census Tract 6505,min45,6.288274627,17031800100
Census Tract 6604,min45,6.888531389,17031800200
Census Tract 8006,min45,7.390153348,17031800300
Census Tract 8010,min45,6.848955119,17031800400
Census Tract 8011,min45,7.419652148,17031800500
Census Tract 8012,min45,7.118120831,17031800600
Census Tract 8114.02,min45,7.602241903,17031800700
Census Tract 8134,min45,7.660810721,17031800800
Census Tract 8132,min45,7.722806938,17031800900
Census Tract 8214.01,min45,7.602241903,17031801000
Census Tract 8057.02,min45,7.401941331,17031801100
Census Tract 8058.02,min45,6.71755469,17031801200
Census Tract 8214.02,min45,6.70053833,17031801300
Census Tract 8216,min45,7.659201882,17031801400
Census Tract 8217,min45,7.719578613,17031801500
Census Tract 2909,min45,6.9718004,17031801601
Census Tract 2912,min45,7.494489556,17031801603
Census Tract 4212,min45,7.178261572,17031801605
Census Tract 8060.01,min45,7.52883635,17031801606
Census Tract 8060.03,min45,8.004105566,17031801607
Census Tract 8013,min45,7.962161035,17031801608
Census Tract 8014,min45,7.181119449,17031801701
Census Tract 8016.03,min45,7.155824082,17031801702
Census Tract 8017.01,min45,7.734473368,17031801800
Census Tract 8060.04,min45,7.668407106,17031801901
Census Tract 8063,min45,7.56966078,17031801902
Census Tract 8064,min45,7.894783182,17031802002
Census Tract 8065.01,min45,7.26195353,17031802003
Census Tract 2715,min45,7.964266433,17031802004
Census Tract 2922,min45,7.867342665,17031802100
Census Tract 2924,min45,7.978710903,17031802200
Census Tract 2925,min45,7.769980321,17031802300
Census Tract 8067,min45,7.209803041,17031802402
Census Tract 8068.01,min45,4.379839257,17031802403
Census Tract 8068.02,min45,4.186478345,17031802404
Census Tract 8069,min45,4.456049013,17031802503
Census Tract 8070,min45,6.834283233,17031802504
Census Tract 8019.01,min45,7.399350792,17031802505
Census Tract 8019.02,min45,7.244426963,17031802506
Census Tract 8021,min45,7.254344385,17031802605
Census Tract 8022,min45,7.248388776,17031802607
Census Tract 2718,min45,7.139268469,17031802608
Census Tract 2801,min45,7.456636565,17031802609
Census Tract 3012,min45,7.419145316,17031802610
Census Tract 3006,min45,7.297735705,17031802701
Census Tract 3007,min45,7.547092783,17031802702
Census Tract 3011,min45,7.173175548,17031802801
Census Tract 4805,min45,7.479628149,17031802802
Census Tract 4903,min45,6.926376529,17031802900
Census Tract 4905,min45,5.877308988,17031803005
Census Tract 8027.02,min45,4.276808903,17031803007
Census Tract 5202,min45,6.953987517,17031803008
Census Tract 5203,min45,4.314729192,17031803010
Census Tract 5204,min45,6.741696179,17031803012
Census Tract 5205,min45,4.321469333,17031803013
Census Tract 5206,min45,7.256587297,17031803014
Census Tract 6605,min45,7.156792804,17031803015
Census Tract 6606,min45,6.876928637,17031803016
Census Tract 6607,min45,7.047595908,17031803017
Census Tract 6608,min45,7.064934513,17031803100
Census Tract 6609,min45,7.090145549,17031803200
Census Tract 6610,min45,7.352378625,17031803300
Census Tract 8023,min45,7.28237669,17031803400
Census Tract 8024.02,min45,7.168462383,17031803500
Census Tract 8025.03,min45,3.270582503,17031803603
Census Tract 8025.04,min45,3.705676531,17031803604
Census Tract 2809,min45,6.399366063,17031803605
Census Tract 3016,min45,6.540958157,17031803606
Census Tract 4906,min45,7.054406036,17031803607
Census Tract 4907,min45,2.728431223,17031803608
Census Tract 4908,min45,3.600963862,17031803610
Census Tract 4910,min45,3.759599583,17031803611
Census Tract 4911,min45,6.740864334,17031803612
Census Tract 5302,min45,4.378157028,17031803701
Census Tract 5303,min45,6.415101412,17031803702
Census Tract 5304,min45,7.282006036,17031803800
Census Tract 5306,min45,6.537001291,17031803901
Census Tract 5601,min45,7.092371235,17031803902
Census Tract 6702,min45,7.100156996,17031804000
Census Tract 6703,min45,6.30035053,17031804102
Census Tract 6704,min45,2.449719013,17031804104
Census Tract 6611,min45,3.740967833,17031804105
Census Tract 6701,min45,7.121296067,17031804106
Census Tract 6706,min45,7.183683023,17031804108
Census Tract 6707,min45,7.075609102,17031804109
Census Tract 6708,min45,2.437200445,17031804201
Census Tract 6709,min45,2.204995419,17031804202
Census Tract 8027.01,min45,2.376704387,17031804305
Census Tract 2609,min45,2.484927014,17031804306
Census Tract 2610,min45,3.052242119,17031804308
Census Tract 2819,min45,2.725097408,17031804309
Census Tract 3102,min45,2.908517354,17031804310
Census Tract 3103,min45,2.525287895,17031804311
Census Tract 3104,min45,2.227798396,17031804403
Census Tract 3105,min45,1.835421759,17031804404
Census Tract 4912,min45,1.881184999,17031804405
Census Tract 4913,min45,1.71128374,17031804406
Census Tract 4914,min45,3.040541509,17031804505
Census Tract 5001,min45,2.52984553,17031804506
Census Tract 5002,min45,2.099898405,17031804507
Census Tract 5003,min45,4.096856915,17031804508
Census Tract 5602,min45,2.724679298,17031804509
Census Tract 5603,min45,4.103142162,17031804510
Census Tract 5607,min45,4.631725819,17031804511
Census Tract 5608,min45,7.402144124,17031804603
Census Tract 5609,min45,7.131458936,17031804606
Census Tract 5610,min45,7.180482228,17031804607
Census Tract 8017.02,min45,6.882081699,17031804608
Census Tract 8357,min45,7.207718153,17031804609
Census Tract 103,min45,7.127713636,17031804610
Census Tract 104,min45,5.16667313,17031804611
Census Tract 106,min45,6.129057989,17031804701
Census Tract 201,min45,3.97536319,17031804705
Census Tract 2808,min45,3.875346036,17031804706
Census Tract 4203,min45,6.369342547,17031804709
Census Tract 8066,min45,3.169753988,17031804710
Census Tract 8065.02,min45,3.224365887,17031804711
Census Tract 8059.02,min45,3.111871165,17031804712
Census Tract 1002,min45,6.873992666,17031804713
