variable,group,value,id
Census Tract 8361,45min,0.0441057,17031836100
Census Tract 8362,45min,0.0185074,17031836200
Census Tract 8363,45min,0.0575037,17031836300
Census Tract 8364,45min,0.0246676,17031836400
Census Tract 8365,45min,0.0306606,17031836500
Census Tract 8366,45min,0.00214849,17031836600
Census Tract 8367,45min,0.0323904,17031836700
Census Tract 8368,45min,0.0357372,17031836800
Census Tract 8369,45min,0.0214965,17031836900
Census Tract 8370,45min,0.550705,17031837000
Census Tract 8371,45min,0.555941,17031837100
Census Tract 8373,45min,0.0398506,17031837300
Census Tract 8374,45min,0.0457904,17031837400
Census Tract 8378,45min,0.00345123,17031837800
Census Tract 8380,45min,0.0346193,17031838000
Census Tract 8381,45min,0.0325658,17031838100
Census Tract 8382,45min,0.0458996,17031838200
Census Tract 8383,45min,0.0481663,17031838300
Census Tract 8386,45min,0.0576263,17031838600
Census Tract 8387,45min,0.0385413,17031838700
Census Tract 8388,45min,0.0445509,17031838800
Census Tract 8390,45min,0.00498692,17031839000
Census Tract 8391,45min,0.00800671,17031839100
Census Tract 8392,45min,0.0359698,17031839200
Census Tract 8395,45min,0.029923,17031839500
Census Tract 8396,45min,0.0250877,17031839600
Census Tract 8397,45min,0.0442899,17031839700
Census Tract 8398,45min,0.0215401,17031839800
Census Tract 8399,45min,0.0209464,17031839900
Census Tract 8400,45min,0.0483641,17031840000
Census Tract 8401,45min,0.0251209,17031840100
Census Tract 8402,45min,0.205486,17031840200
Census Tract 8403,45min,0.293884,17031840300
Census Tract 8404,45min,0.681191,17031840400
Census Tract 8407,45min,0.0285442,17031840700
Census Tract 8408,45min,0.0356,17031840800
Census Tract 8410,45min,0.0389174,17031841000
Census Tract 8411,45min,0.0169807,17031841100
Census Tract 8412,45min,0.41791,17031841200
Census Tract 8413,45min,0.0139519,17031841300
Census Tract 8414,45min,0.0383442,17031841400
Census Tract 8415,45min,0.0306676,17031841500
Census Tract 8416,45min,0.0606685,17031841600
Census Tract 8417,45min,0.0611094,17031841700
Census Tract 8418,45min,0.090446,17031841800
Census Tract 8419,45min,0.00772995,17031841900
Census Tract 8420,45min,0.00426803,17031842000
Census Tract 8421,45min,0.0583614,17031842100
Census Tract 8422,45min,0.034665,17031842200
Census Tract 8423,45min,0.068399,17031842300
Census Tract 8424,45min,0.382454,17031842400
Census Tract 8425,45min,0.0596892,17031842500
Census Tract 8426,45min,0.0811855,17031842600
Census Tract 8428,45min,0.0491749,17031842800
Census Tract 8429,45min,0.0447288,17031842900
Census Tract 8430,45min,0.0450586,17031843000
Census Tract 8431,45min,0.0490889,17031843100
Census Tract 8432,45min,0.0279209,17031843200
Census Tract 8433,45min,0.0265757,17031843300
Census Tract 8434,45min,0.0453568,17031843400
Census Tract 8435,45min,0.0120299,17031843500
Census Tract 8436,45min,0.0414799,17031843600
Census Tract 8437,45min,0.0214459,17031843700
Census Tract 8438,45min,0.0738199,17031843800
Census Tract 8439,45min,0.0292312,17031843900
Census Tract 101,60min,0.892886,17031010100
Census Tract 102.01,60min,0.0298299,17031010201
Census Tract 102.02,60min,0.0465065,17031010202
Census Tract 103,60min,0.882791,17031010300
Census Tract 104,60min,0.0373115,17031010400
Census Tract 105.01,60min,0.971138,17031010501
Census Tract 105.02,60min,0.207094,17031010502
Census Tract 105.03,60min,0.0125501,17031010503
Census Tract 106,60min,0.364454,17031010600
Census Tract 107.01,60min,0.0352948,17031010701
Census Tract 107.02,60min,0.0186156,17031010702
Census Tract 201,60min,0.00459868,17031020100
Census Tract 202,60min,0.0229555,17031020200
Census Tract 203.01,60min,0.0211513,17031020301
Census Tract 203.02,60min,0.0206696,17031020302
Census Tract 204,60min,0.0439523,17031020400
Census Tract 205,60min,0.0316866,17031020500
Census Tract 206.01,60min,0.0253535,17031020601
Census Tract 206.02,60min,0.0379708,17031020602
Census Tract 207.01,60min,0.00958032,17031020701
Census Tract 207.02,60min,0.0143827,17031020702
Census Tract 208.01,60min,0.015557,17031020801
Census Tract 208.02,60min,0.0260004,17031020802
Census Tract 209.01,60min,0.02945,17031020901
Census Tract 209.02,60min,0.271745,17031020902
Census Tract 301.01,60min,0.133087,17031030101
Census Tract 301.02,60min,0.424611,17031030102
Census Tract 301.03,60min,0.49917,17031030103
Census Tract 301.04,60min,0.662101,17031030104
Census Tract 302,60min,0.213402,17031030200
Census Tract 303,60min,0.0319557,17031030300
Census Tract 304,60min,0.0283482,17031030400
Census Tract 305,60min,0.0204059,17031030500
Census Tract 306.01,60min,0.0268173,17031030601
Census Tract 306.03,60min,0.014344,17031030603
Census Tract 306.04,60min,0.00944887,17031030604
Census Tract 307.01,60min,0.0218223,17031030701
Census Tract 307.02,60min,0.0114224,17031030702
Census Tract 307.03,60min,0.0162387,17031030703
Census Tract 307.06,60min,0.00769681,17031030706
Census Tract 308,60min,0.00520974,17031030800
Census Tract 309,60min,0.0300641,17031030900
Census Tract 310,60min,0.0174945,17031031000
Census Tract 311,60min,0.0329638,17031031100
Census Tract 312,60min,0.0184434,17031031200
Census Tract 313,60min,0.0207025,17031031300
Census Tract 314,60min,0.0318336,17031031400
Census Tract 315.01,60min,0.0124636,17031031501
Census Tract 315.02,60min,0.0148895,17031031502
Census Tract 317,60min,0.0072315,17031031700
Census Tract 318,60min,0.0221679,17031031800
Census Tract 319,60min,0.0152483,17031031900
Census Tract 321,60min,0.0144088,17031032100
Census Tract 401,60min,0.0244199,17031040100
Census Tract 402.01,60min,0.0290855,17031040201
Census Tract 402.02,60min,0.0192179,17031040202
Census Tract 403,60min,0.0126104,17031040300
Census Tract 404.01,60min,0.0103093,17031040401
Census Tract 404.02,60min,0.906976,17031040402
Census Tract 406,60min,0.0240178,17031040600
Census Tract 407,60min,0.0123252,17031040700
Census Tract 408,60min,0.00790948,17031040800
Census Tract 409,60min,0.0233489,17031040900
Census Tract 501,60min,0.0112731,17031050100
Census Tract 502,60min,0.0308049,17031050200
Census Tract 503,60min,0.0227174,17031050300
Census Tract 505,60min,0.0276685,17031050500
Census Tract 506,60min,0.0261781,17031050600
Census Tract 507,60min,0.0137545,17031050700
Census Tract 508,60min,0.0129349,17031050800
Census Tract 509,60min,0.0217368,17031050900
Census Tract 510,60min,0.00705786,17031051000
Census Tract 511,60min,0.0151376,17031051100
Census Tract 512,60min,0.017305,17031051200
Census Tract 513,60min,0.0301995,17031051300
Census Tract 514,60min,0.0278245,17031051400
Census Tract 601,60min,0.0354938,17031060100
Census Tract 602,60min,0.022335,17031060200
Census Tract 603,60min,0.0120078,17031060300
Census Tract 604,60min,0.0112723,17031060400
Census Tract 605,60min,0.0287294,17031060500
Census Tract 608,60min,0.0183458,17031060800
Census Tract 609,60min,0.663808,17031060900
Census Tract 610,60min,0.0352362,17031061000
Census Tract 611,60min,0.0211658,17031061100
Census Tract 612,60min,0.0250868,17031061200
Census Tract 615,60min,0.0364998,17031061500
Census Tract 618,60min,0.617494,17031061800
Census Tract 619.01,60min,0.441159,17031061901
Census Tract 619.02,60min,0.166278,17031061902
Census Tract 620,60min,0.0252886,17031062000
Census Tract 621,60min,0.0200924,17031062100
Census Tract 622,60min,0.0135823,17031062200
Census Tract 623,60min,0.0171968,17031062300
Census Tract 624,60min,0.0052111,17031062400
Census Tract 625,60min,0.00181131,17031062500
Census Tract 626,60min,0.0101344,17031062600
Census Tract 627,60min,0.0157862,17031062700
Census Tract 628,60min,0.00775693,17031062800
Census Tract 629,60min,0.0123127,17031062900
Census Tract 630,60min,0.00267175,17031063000
Census Tract 631,60min,0.0231862,17031063100
Census Tract 632,60min,0.0136077,17031063200
Census Tract 633.01,60min,0.0184464,17031063301
Census Tract 633.02,60min,0.0165916,17031063302
Census Tract 633.03,60min,0.0107271,17031063303
Census Tract 634,60min,0.00135153,17031063400
Census Tract 701.01,60min,0.0172864,17031070101
Census Tract 701.02,60min,0.0135097,17031070102
Census Tract 701.03,60min,0.00626689,17031070103
Census Tract 702,60min,0.00520818,17031070200
Census Tract 703,60min,0.0155653,17031070300
Census Tract 704,60min,0.00744311,17031070400
Census Tract 705,60min,0.00242903,17031070500
Census Tract 706,60min,0.0114397,17031070600
Census Tract 707,60min,0.026556,17031070700
Census Tract 710,60min,0.0156384,17031071000
Census Tract 711,60min,0.0124379,17031071100
Census Tract 712,60min,0.0130723,17031071200
Census Tract 713,60min,0.00803773,17031071300
Census Tract 714,60min,0.016871,17031071400
Census Tract 715,60min,0.00217301,17031071500
Census Tract 716,60min,0.0270609,17031071600
Census Tract 717,60min,0.029729,17031071700
Census Tract 718,60min,0.00733433,17031071800
Census Tract 801,60min,0.00712572,17031080100
Census Tract 802.01,60min,0.00335969,17031080201
Census Tract 802.02,60min,0.0160105,17031080202
Census Tract 803,60min,0.011018,17031080300
Census Tract 804,60min,0.0298085,17031080400
Census Tract 810,60min,0.00757659,17031081000
Census Tract 811,60min,0.00628703,17031081100
Census Tract 812.01,60min,0.00301434,17031081201
Census Tract 812.02,60min,0.0171633,17031081202
Census Tract 813,60min,0.0188344,17031081300
Census Tract 814.01,60min,0.0101987,17031081401
Census Tract 814.02,60min,0.0178158,17031081402
Census Tract 814.03,60min,0.00887076,17031081403
Census Tract 815,60min,0.00274453,17031081500
Census Tract 816,60min,0.00443493,17031081600
Census Tract 817,60min,0.00850479,17031081700
Census Tract 818,60min,0.0089758,17031081800
Census Tract 819,60min,0.0293189,17031081900
Census Tract 901,60min,0.0629092,17031090100
Census Tract 902,60min,0.0231703,17031090200
Census Tract 903,60min,0.0320629,17031090300
Census Tract 1001,60min,0.0124584,17031100100
Census Tract 1002,60min,0.0257036,17031100200
Census Tract 1003,60min,0.370948,17031100300
Census Tract 1004,60min,0.0433459,17031100400
Census Tract 1005,60min,1.01559,17031100500
Census Tract 1006,60min,0.00777172,17031100600
Census Tract 1007,60min,0.0415323,17031100700
Census Tract 1101,60min,0.0250577,17031110100
Census Tract 1102,60min,0.00698057,17031110200
Census Tract 1103,60min,0.0266933,17031110300
Census Tract 1104,60min,0.00945689,17031110400
Census Tract 1105.01,60min,0.0402493,17031110501
Census Tract 1105.02,60min,0.0430107,17031110502
Census Tract 1201,60min,0.0221256,17031120100
Census Tract 1202,60min,0.0411251,17031120200
Census Tract 1203,60min,0.00292233,17031120300
Census Tract 1204,60min,0.0341008,17031120400
Census Tract 1301,60min,0.0231611,17031130100
Census Tract 1302,60min,0.0994659,17031130200
Census Tract 1303,60min,0.0269491,17031130300
Census Tract 1401,60min,0.0151619,17031140100
Census Tract 1402,60min,0.0115492,17031140200
Census Tract 1403.01,60min,0.373231,17031140301
Census Tract 1403.02,60min,0.250392,17031140302
Census Tract 1404,60min,0.0174727,17031140400
Census Tract 1405,60min,0.0181713,17031140500
Census Tract 1406.01,60min,0.0102929,17031140601
Census Tract 1406.02,60min,0.596294,17031140602
Census Tract 1407.01,60min,0.00338463,17031140701
Census Tract 1407.02,60min,0.428087,17031140702
Census Tract 1408,60min,0.0195475,17031140800
Census Tract 1502,60min,0.0245533,17031150200
Census Tract 1503,60min,0.0145091,17031150300
Census Tract 1504.01,60min,0.0157009,17031150401
Census Tract 1504.02,60min,0.0235731,17031150402
Census Tract 1505.01,60min,0.0433486,17031150501
Census Tract 1505.02,60min,0.0410664,17031150502
Census Tract 1506,60min,0.0208773,17031150600
Census Tract 1507,60min,0.0223468,17031150700
Census Tract 1508,60min,0.0291399,17031150800
Census Tract 1510.01,60min,0.0369621,17031151001
Census Tract 1510.02,60min,0.0263568,17031151002
Census Tract 1511,60min,0.00783922,17031151100
Census Tract 1512,60min,0.027643,17031151200
Census Tract 1601,60min,0.0301443,17031160100
Census Tract 1602,60min,0.311833,17031160200
Census Tract 1603,60min,0.304573,17031160300
Census Tract 1604,60min,0.0157551,17031160400
Census Tract 1605.01,60min,0.848924,17031160501
Census Tract 1605.02,60min,0.0142548,17031160502
Census Tract 1606.01,60min,0.0390563,17031160601
Census Tract 1606.02,60min,0.107847,17031160602
Census Tract 1607,60min,0.33967,17031160700
Census Tract 1608,60min,0.0289665,17031160800
Census Tract 1609,60min,0.0481329,17031160900
Census Tract 1610,60min,0.00274352,17031161000
Census Tract 1611,60min,0.0397394,17031161100
Census Tract 1612,60min,0.049083,17031161200
Census Tract 1613,60min,0.0228599,17031161300
Census Tract 1701,60min,0.0765422,17031170100
Census Tract 1702,60min,0.546004,17031170200
Census Tract 1703,60min,0.0403699,17031170300
Census Tract 1704,60min,0.0157986,17031170400
Census Tract 1705,60min,0.0647629,17031170500
Census Tract 1706,60min,0.0700353,17031170600
Census Tract 1707,60min,0.0207745,17031170700
Census Tract 1708,60min,0.0106129,17031170800
Census Tract 1709,60min,0.0299566,17031170900
Census Tract 1710,60min,0.0155654,17031171000
Census Tract 1711,60min,0.0430597,17031171100
Census Tract 1801,60min,0.0328875,17031180100
Census Tract 1901,60min,0.031448,17031190100
Census Tract 1902,60min,0.0303637,17031190200
Census Tract 1903,60min,0.0104859,17031190300
Census Tract 1904.01,60min,0.0156419,17031190401
Census Tract 1904.02,60min,0.0261765,17031190402
Census Tract 1906.01,60min,0.0429629,17031190601
Census Tract 1906.02,60min,0.0250017,17031190602
Census Tract 1907.01,60min,0.0312646,17031190701
Census Tract 1907.02,60min,0.0160705,17031190702
Census Tract 1908,60min,0.0300653,17031190800
Census Tract 1909,60min,0.0301589,17031190900
Census Tract 1910,60min,0.0229045,17031191000
Census Tract 1911,60min,0.0287746,17031191100
Census Tract 1912,60min,0.0279847,17031191200
Census Tract 1913.01,60min,0.0471768,17031191301
Census Tract 1913.02,60min,0.0174841,17031191302
Census Tract 2001,60min,0.886401,17031200100
Census Tract 2002,60min,0.019285,17031200200
Census Tract 2003,60min,0.00462144,17031200300
Census Tract 2004.01,60min,0.019881,17031200401
Census Tract 2004.02,60min,0.0262373,17031200402
Census Tract 2101,60min,0.00486528,17031210100
Census Tract 2104,60min,0.0250681,17031210400
Census Tract 2105.01,60min,0.866593,17031210501
Census Tract 2105.02,60min,1.01137,17031210502
Census Tract 2106.01,60min,0.0141879,17031210601
Census Tract 2106.02,60min,0.00232912,17031210602
Census Tract 2107,60min,0.259082,17031210700
Census Tract 2108,60min,0.0162452,17031210800
Census Tract 2109,60min,0.0233316,17031210900
Census Tract 2203,60min,0.0268833,17031220300
Census Tract 2204,60min,0.0238066,17031220400
Census Tract 2205,60min,0.01815,17031220500
Census Tract 2206.01,60min,0.0101667,17031220601
Census Tract 2206.02,60min,0.013999,17031220602
Census Tract 2207.01,60min,0.0130478,17031220701
Census Tract 2207.02,60min,0.0341103,17031220702
Census Tract 2209.01,60min,0.321891,17031220901
Census Tract 2209.02,60min,0.0137118,17031220902
Census Tract 2210,60min,0.028964,17031221000
Census Tract 2211,60min,0.0181965,17031221100
Census Tract 2212,60min,0.0213592,17031221200
Census Tract 2213,60min,0.0181376,17031221300
Census Tract 2214,60min,0.0320971,17031221400
Census Tract 2215,60min,0.0128871,17031221500
Census Tract 2216,60min,0.00656576,17031221600
Census Tract 2222,60min,0.0250209,17031222200
Census Tract 2225,60min,0.0205888,17031222500
Census Tract 2226,60min,0.0104498,17031222600
Census Tract 2227,60min,0.0197848,17031222700
Census Tract 2228,60min,0.032416,17031222800
Census Tract 2229,60min,0.0437918,17031222900
Census Tract 2301,60min,0.0154943,17031230100
Census Tract 2302,60min,0.0172823,17031230200
Census Tract 2303,60min,0.0337235,17031230300
Census Tract 2304,60min,0.0211757,17031230400
Census Tract 2305,60min,0.0262027,17031230500
Census Tract 2306,60min,0.0166186,17031230600
Census Tract 2307,60min,0.0173791,17031230700
Census Tract 2308,60min,0.0273212,17031230800
Census Tract 2309,60min,0.0236463,17031230900
Census Tract 2311,60min,0.0312301,17031231100
Census Tract 2312,60min,0.512408,17031231200
Census Tract 2315,60min,0.0105056,17031231500
Census Tract 2402,60min,0.0144982,17031240200
Census Tract 2403,60min,0.0129125,17031240300
Census Tract 2405,60min,0.0127737,17031240500
Census Tract 2406,60min,0.0280613,17031240600
Census Tract 2407,60min,0.0199726,17031240700
Census Tract 2408,60min,0.0192396,17031240800
Census Tract 2409,60min,0.0112798,17031240900
Census Tract 2410,60min,0.0204848,17031241000
Census Tract 2411,60min,0.0210454,17031241100
Census Tract 2412,60min,0.0104646,17031241200
Census Tract 2413,60min,0.0206219,17031241300
Census Tract 2414,60min,0.0180669,17031241400
Census Tract 2415,60min,0.0138938,17031241500
Census Tract 2416,60min,0.0243001,17031241600
Census Tract 2420,60min,0.022805,17031242000
Census Tract 2421,60min,0.0162383,17031242100
Census Tract 2422,60min,0.023582,17031242200
Census Tract 2423,60min,0.0127229,17031242300
Census Tract 2424,60min,0.0204138,17031242400
Census Tract 2425,60min,0.0177714,17031242500
Census Tract 2426,60min,0.014584,17031242600
Census Tract 2427,60min,0.0139204,17031242700
Census Tract 2428,60min,0.00513705,17031242800
Census Tract 2429,60min,0.0192276,17031242900
Census Tract 2430,60min,0.00546348,17031243000
Census Tract 2431,60min,0.00929989,17031243100
Census Tract 2432,60min,0.0187798,17031243200
Census Tract 2433,60min,0.0282801,17031243300
Census Tract 2434,60min,0.0464443,17031243400
Census Tract 2435,60min,0.0488927,17031243500
Census Tract 2502,60min,0.0640764,17031250200
Census Tract 2503,60min,0.065869,17031250300
Census Tract 2504,60min,0.15813,17031250400
Census Tract 2505,60min,0.0235079,17031250500
Census Tract 2506,60min,0.0774152,17031250600
Census Tract 2507,60min,0.564128,17031250700
Census Tract 2508,60min,0.214569,17031250800
Census Tract 2510,60min,0.0311953,17031251000
Census Tract 2511,60min,0.0156143,17031251100
Census Tract 2512,60min,0.0444405,17031251200
Census Tract 2513,60min,0.0453463,17031251300
Census Tract 2514,60min,0.0320449,17031251400
Census Tract 2515,60min,0.052553,17031251500
Census Tract 2516,60min,0.0331811,17031251600
Census Tract 2517,60min,0.00890002,17031251700
Census Tract 2518,60min,0.572926,17031251800
Census Tract 2519,60min,0.00519776,17031251900
Census Tract 2520,60min,0.0223096,17031252000
Census Tract 2521.01,60min,0.0484791,17031252101
Census Tract 2521.02,60min,0.483341,17031252102
Census Tract 2522.01,60min,0.0593904,17031252201
Census Tract 2522.02,60min,0.330432,17031252202
Census Tract 2601,60min,0.0200704,17031260100
Census Tract 2602,60min,0.0392467,17031260200
Census Tract 2603,60min,0.050242,17031260300
Census Tract 2604,60min,0.0695211,17031260400
Census Tract 2605,60min,0.0577125,17031260500
Census Tract 2606,60min,0.0518718,17031260600
Census Tract 2607,60min,0.036712,17031260700
Census Tract 2608,60min,0.0316487,17031260800
Census Tract 2609,60min,0.0516832,17031260900
Census Tract 2610,60min,0.0440549,17031261000
Census Tract 2705,60min,0.0287645,17031270500
Census Tract 2712,60min,0.0353702,17031271200
Census Tract 2713,60min,0.0139815,17031271300
Census Tract 2714,60min,0.0208739,17031271400
Census Tract 2715,60min,0.0118328,17031271500
Census Tract 2718,60min,0.0488122,17031271800
Census Tract 2801,60min,0.010821,17031280100
Census Tract 2804,60min,0.0241863,17031280400
Census Tract 2808,60min,0.0242388,17031280800
Census Tract 2809,60min,0.037701,17031280900
Census Tract 2819,60min,0.00471571,17031281900
Census Tract 2827,60min,0.0199662,17031282700
Census Tract 2828,60min,0.0282128,17031282800
Census Tract 2831,60min,0.00590251,17031283100
Census Tract 2832,60min,0.0124836,17031283200
Census Tract 2838,60min,0.058586,17031283800
Census Tract 2909,60min,0.0545568,17031290900
Census Tract 2912,60min,0.0314737,17031291200
Census Tract 2916,60min,0.00795037,17031291600
Census Tract 2922,60min,0.038615,17031292200
Census Tract 2924,60min,0.0188164,17031292400
Census Tract 2925,60min,0.0361155,17031292500
Census Tract 3005,60min,0.0257145,17031300500
Census Tract 3006,60min,0.0225336,17031300600
Census Tract 3007,60min,0.0251637,17031300700
Census Tract 3008,60min,0.00725197,17031300800
Census Tract 3009,60min,0.0234973,17031300900
Census Tract 3011,60min,0.0402817,17031301100
Census Tract 3012,60min,0.0220533,17031301200
Census Tract 3016,60min,0.0259172,17031301600
Census Tract 3017.01,60min,0.0136082,17031301701
Census Tract 3017.02,60min,0.034238,17031301702
Census Tract 3018.01,60min,0.0395826,17031301801
Census Tract 3018.02,60min,0.00700827,17031301802
Census Tract 3018.03,60min,0.0329483,17031301803
Census Tract 3102,60min,0.0198096,17031310200
Census Tract 3103,60min,0.0113815,17031310300
Census Tract 3104,60min,0.0150337,17031310400
Census Tract 3105,60min,0.0255498,17031310500
Census Tract 3106,60min,0.0177792,17031310600
Census Tract 3107,60min,0.0160401,17031310700
Census Tract 3108,60min,0.0219236,17031310800
Census Tract 3109,60min,0.0348156,17031310900
Census Tract 3201,60min,0.0467514,17031320100
Census Tract 3204,60min,0.0137002,17031320400
Census Tract 3206,60min,0.00129139,17031320600
Census Tract 3301,60min,0.0159228,17031330100
Census Tract 3302,60min,0.0351728,17031330200
Census Tract 3403,60min,0.0359011,17031340300
Census Tract 3404,60min,0.0290747,17031340400
Census Tract 3405,60min,0.0236616,17031340500
Census Tract 3406,60min,0.0254551,17031340600
Census Tract 3501,60min,0.0148424,17031350100
Census Tract 3504,60min,0.0512061,17031350400
Census Tract 3510,60min,0.763577,17031351000
Census Tract 3511,60min,0.0321205,17031351100
Census Tract 3514,60min,0.0208315,17031351400
Census Tract 3515,60min,0.0241645,17031351500
Census Tract 3602,60min,0.0199538,17031360200
Census Tract 3801,60min,0.0383968,17031380100
Census Tract 3802,60min,0.00382447,17031380200
Census Tract 3805,60min,0.0349646,17031380500
Census Tract 3807,60min,0.0175783,17031380700
Census Tract 3812,60min,0.02858,17031381200
Census Tract 3814,60min,0.0103633,17031381400
Census Tract 3815,60min,0.0244189,17031381500
Census Tract 3818,60min,0.0309056,17031381800
Census Tract 3819,60min,0.0135391,17031381900
Census Tract 3901,60min,0.00135412,17031390100
Census Tract 3902,60min,0.0252743,17031390200
Census Tract 3903,60min,0.0402803,17031390300
Census Tract 3904,60min,0.0370402,17031390400
Census Tract 3905,60min,0.036627,17031390500
Census Tract 3906,60min,0.0350925,17031390600
Census Tract 3907,60min,0.0191332,17031390700
Census Tract 4003,60min,0.653094,17031400300
Census Tract 4004,60min,0.0442404,17031400400
Census Tract 4005,60min,0.0319329,17031400500
Census Tract 4008,60min,0.0556913,17031400800
Census Tract 4101,60min,0.0119119,17031410100
Census Tract 4102,60min,0.0232113,17031410200
Census Tract 4105,60min,0.0133485,17031410500
Census Tract 4106,60min,0.0331809,17031410600
Census Tract 4107,60min,0.0292434,17031410700
Census Tract 4108,60min,0.0121861,17031410800
Census Tract 4109,60min,0.00539827,17031410900
Census Tract 4110,60min,0.0073666,17031411000
Census Tract 4111,60min,0.0125988,17031411100
Census Tract 4112,60min,0.0072121,17031411200
Census Tract 4201,60min,0.0313154,17031420100
Census Tract 4202,60min,0.0349284,17031420200
Census Tract 4203,60min,0.0273424,17031420300
Census Tract 4204,60min,0.0294749,17031420400
Census Tract 4205,60min,0.026996,17031420500
Census Tract 4206,60min,0.0363535,17031420600
Census Tract 4207,60min,0.0597551,17031420700
Census Tract 4208,60min,0.0520142,17031420800
Census Tract 4212,60min,0.607413,17031421200
Census Tract 4301.01,60min,0.0409948,17031430101
Census Tract 4301.02,60min,0.0340826,17031430102
Census Tract 4302,60min,0.54251,17031430200
Census Tract 4303,60min,0.0579683,17031430300
Census Tract 4304,60min,0.0384086,17031430400
Census Tract 4305,60min,0.0166094,17031430500
Census Tract 4306,60min,0.010098,17031430600
Census Tract 4307,60min,0.019641,17031430700
Census Tract 4308,60min,0.0304974,17031430800
Census Tract 4309,60min,0.0342345,17031430900
Census Tract 4312,60min,0.0299869,17031431200
Census Tract 4313.01,60min,0.0394272,17031431301
Census Tract 4313.02,60min,0.503039,17031431302
Census Tract 4314,60min,0.209673,17031431400
Census Tract 4401.01,60min,0.7373,17031440101
Census Tract 4401.02,60min,0.0286391,17031440102
Census Tract 4402.01,60min,0.712383,17031440201
Census Tract 4402.02,60min,0.0215301,17031440202
Census Tract 4403,60min,0.0371316,17031440300
Census Tract 4406,60min,0.530825,17031440600
Census Tract 4407,60min,0.029268,17031440700
Census Tract 4408,60min,0.0348074,17031440800
Census Tract 4409,60min,0.424468,17031440900
Census Tract 4503,60min,0.0250338,17031450300
Census Tract 4601,60min,0.0690074,17031460100
Census Tract 4602,60min,0.0411633,17031460200
Census Tract 4603.01,60min,0.064024,17031460301
Census Tract 4603.02,60min,0.0619418,17031460302
Census Tract 4604,60min,0.0452312,17031460400
Census Tract 4605,60min,0.035586,17031460500
Census Tract 4606,60min,0.0553371,17031460600
Census Tract 4607,60min,0.0304029,17031460700
Census Tract 4610,60min,0.0168208,17031461000
Census Tract 4701,60min,0.0577816,17031470100
Census Tract 4801,60min,0.029536,17031480100
Census Tract 4802,60min,0.0117808,17031480200
Census Tract 4803,60min,0.0187967,17031480300
Census Tract 4804,60min,0.0336542,17031480400
Census Tract 4805,60min,0.0226305,17031480500
Census Tract 4903,60min,0.0907189,17031490300
Census Tract 4904,60min,0.0736758,17031490400
Census Tract 4905,60min,0.505328,17031490500
Census Tract 4906,60min,0.152915,17031490600
Census Tract 4907,60min,0.0692186,17031490700
Census Tract 4908,60min,0.0898693,17031490800
Census Tract 4909.01,60min,0.0450153,17031490901
Census Tract 4909.02,60min,0.0659785,17031490902
Census Tract 4910,60min,0.0349732,17031491000
Census Tract 4911,60min,0.254985,17031491100
Census Tract 4912,60min,0.38932,17031491200
Census Tract 4913,60min,0.0214916,17031491300
Census Tract 4914,60min,0.0375418,17031491400
Census Tract 5001,60min,0.636527,17031500100
Census Tract 5002,60min,0.0843451,17031500200
Census Tract 5003,60min,0.0277357,17031500300
Census Tract 5101,60min,0.0468895,17031510100
Census Tract 5102,60min,0.0244617,17031510200
Census Tract 5103,60min,0.0408229,17031510300
Census Tract 5201,60min,0.531297,17031520100
Census Tract 5202,60min,0.055207,17031520200
Census Tract 5203,60min,0.0159035,17031520300
Census Tract 5204,60min,0.00727914,17031520400
Census Tract 5205,60min,0.317847,17031520500
Census Tract 5206,60min,0.385791,17031520600
Census Tract 5301,60min,0.0410081,17031530100
Census Tract 5302,60min,0.0624187,17031530200
Census Tract 5303,60min,0.0784744,17031530300
Census Tract 5304,60min,0.181277,17031530400
Census Tract 5305.01,60min,0.106921,17031530501
Census Tract 5305.02,60min,0.0983414,17031530502
Census Tract 5305.03,60min,0.460479,17031530503
Census Tract 5306,60min,0.0687377,17031530600
Census Tract 5401.01,60min,0.770893,17031540101
Census Tract 5401.02,60min,0.957097,17031540102
Census Tract 5501,60min,0.070448,17031550100
Census Tract 5502,60min,0.106719,17031550200
Census Tract 5601,60min,0.0532174,17031560100
Census Tract 5602,60min,0.0471073,17031560200
Census Tract 5603,60min,0.0318265,17031560300
Census Tract 5604,60min,0.0286536,17031560400
Census Tract 5607,60min,0.0245489,17031560700
Census Tract 5608,60min,0.00896703,17031560800
Census Tract 5609,60min,0.0214069,17031560900
Census Tract 5610,60min,0.0181424,17031561000
Census Tract 5611,60min,0.0184204,17031561100
Census Tract 5701,60min,0.0257836,17031570100
Census Tract 5702,60min,0.0209266,17031570200
Census Tract 5703,60min,0.0271161,17031570300
Census Tract 5704,60min,0.0282668,17031570400
Census Tract 5705,60min,0.0271081,17031570500
Census Tract 5801,60min,0.699122,17031580100
Census Tract 5802,60min,0.0580588,17031580200
Census Tract 5803,60min,0.0568845,17031580300
Census Tract 5804,60min,0.0035015,17031580400
Census Tract 5805.01,60min,0.325296,17031580501
Census Tract 5805.02,60min,0.0117994,17031580502
Census Tract 5806,60min,1.02527,17031580600
Census Tract 5807,60min,0.208713,17031580700
Census Tract 5808,60min,0.147282,17031580800
Census Tract 5905,60min,0.706258,17031590500
Census Tract 5906,60min,1.03222,17031590600
Census Tract 5907,60min,0.944891,17031590700
Census Tract 6004,60min,0.02208,17031600400
Census Tract 6006,60min,0.685032,17031600600
