group,variable,value
min60,17031040100,7.923265285
min60,17031040201,7.923265285
min60,17031040202,7.923265285
min60,17031040300,7.922989019
min60,17031040401,7.923265285
min60,17031040402,7.922989019
min60,17031040600,8.099108243
min60,17031040700,8.099108243
min60,17031040800,8.099108243
min60,17031040900,8.099108243
min60,17031050100,8.099108243
min60,17031050200,8.101531698
min60,17031050300,8.102356105
min60,17031050500,8.102356105
min60,17031050600,8.102356105
min60,17031050700,8.102356105
min60,17031050800,8.102356105
min60,17031050900,8.102356105
min60,17031051000,8.102356105
min60,17031051100,8.102356105
min60,17031051200,8.102356105
min60,17031051300,8.102356105
min60,17031051400,8.102356105
min60,17031060100,8.101531698
min60,17031060200,8.102356105
min60,17031060300,8.102356105
min60,17031060400,8.102356105
min60,17031060500,8.101531698
min60,17031060800,8.099108243
min60,17031060900,8.099108243
min60,17031061000,8.099108243
min60,17031061100,8.101531698
min60,17031061200,8.102356105
min60,17031061500,8.102356105
min60,17031061800,8.099108243
min60,17031061901,8.101531698
min60,17031061902,8.102356105
min60,17031062000,8.099108243
min60,17031062100,8.102356105
min60,17031062200,8.102356105
min60,17031062300,8.102356105
min60,17031062400,8.102356105
min60,17031062500,8.102356105
min60,17031062600,8.102356105
min60,17031062700,8.102356105
min60,17031062800,8.102356105
min60,17031062900,8.102356105
min60,17031063000,8.102356105
min60,17031063100,8.101531698
min60,17031063200,8.102356105
min60,17031063301,8.102356105
min60,17031063302,8.102356105
min60,17031063303,8.054744391
min60,17031063400,8.102356105
min60,17031070101,8.102356105
min60,17031070102,8.102356105
min60,17031070103,8.102356105
min60,17031070200,8.102356105
min60,17031070300,8.102356105
min60,17031070400,8.102356105
min60,17031070500,8.102356105
min60,17031070600,8.102356105
min60,17031070700,8.102356105
min60,17031071000,8.102356105
min60,17031071100,8.102356105
min60,17031071200,8.102356105
min60,17031071300,8.102356105
min60,17031071400,8.102356105
min60,17031071500,8.102356105
min60,17031071600,8.102356105
min60,17031071700,8.102356105
min60,17031071800,8.102356105
min60,17031080100,8.102356105
min60,17031080201,8.102356105
min60,17031080202,8.101778201
min60,17031080300,8.102356105
min60,17031080400,8.102356105
min60,17031081000,8.102356105
min60,17031081100,8.102356105
min60,17031081201,8.102356105
min60,17031081202,8.101585642
min60,17031081300,8.102356105
min60,17031081401,8.102356105
min60,17031081402,8.099080848
min60,17031081403,8.102356105
min60,17031081500,8.102356105
min60,17031081600,8.094458017
min60,17031081700,8.102356105
min60,17031081800,8.102356105
min60,17031081900,8.102356105
min60,17031090100,7.905993465
min60,17031090200,7.977701151
min60,17031090300,7.984091677
min60,17031100100,7.991909096
min60,17031100200,7.982864384
min60,17031100300,7.992457238
min60,17031100400,7.990079318
min60,17031100500,7.990079318
min60,17031100600,7.992733504
min60,17031100700,7.98925491
min60,17031110100,7.989485642
min60,17031110200,8.101531698
min60,17031110300,7.992733504
min60,17031110400,8.101531698
min60,17031110501,8.097948975
min60,17031110502,8.099108243
min60,17031120100,7.89927834
min60,17031120200,7.923265285
min60,17031120300,7.923265285
min60,17031120400,8.102356105
min60,17031130100,7.922989019
min60,17031130200,7.900676951
min60,17031130300,7.922989019
min60,17031140100,7.923265285
min60,17031140200,8.099108243
min60,17031140301,8.099108243
min60,17031140302,7.923265285
min60,17031140400,8.099108243
min60,17031140500,8.101531698
min60,17031140601,8.102356105
min60,17031140602,8.099108243
min60,17031140701,8.099108243
min60,17031140702,8.101531698
min60,17031140800,8.099108243
min60,17031150200,8.101531698
min60,17031150300,8.099108243
min60,17031150401,7.923265285
min60,17031150402,7.923265285
min60,17031150501,7.922989019
min60,17031150502,7.922989019
min60,17031150600,7.923265285
min60,17031150700,7.923265285
min60,17031150800,8.099108243
min60,17031151001,7.989485642
min60,17031151002,8.102356105
min60,17031151100,7.923265285
min60,17031151200,7.919021947
min60,17031160100,8.102356105
min60,17031160200,8.102356105
min60,17031160300,8.102356105
min60,17031160400,8.102356105
min60,17031160501,8.102356105
min60,17031160502,8.102356105
min60,17031160601,8.099108243
min60,17031160602,8.102356105
min60,17031160700,8.102356105
min60,17031160800,8.102356105
min60,17031160900,8.102356105
min60,17031161000,8.102356105
min60,17031161100,8.102356105
min60,17031161200,8.099108243
min60,17031161300,8.102356105
min60,17031170100,7.909355155
min60,17031170200,7.922989019
min60,17031170300,7.983727411
min60,17031170400,7.984916085
min60,17031170500,7.9805262
min60,17031170600,7.977156169
min60,17031170700,7.976331761
min60,17031170800,7.977156169
min60,17031170900,7.977156169
min60,17031171000,7.984916085
min60,17031171100,7.916644027
min60,17031180100,7.977156169
min60,17031190100,7.992733504
min60,17031190200,7.992733504
min60,17031190300,7.989209376
min60,17031190401,7.975575512
min60,17031190402,7.916644027
min60,17031190601,7.981668223
min60,17031190602,7.981668223
min60,17031190701,7.990079318
min60,17031190702,7.990079318
min60,17031190800,7.992457238
min60,17031190900,7.992733504
min60,17031191000,7.992733504
min60,17031191100,7.992457238
min60,17031191200,7.992457238
min60,17031191301,7.984916085
min60,17031191302,7.986975273
min60,17031200100,8.102356105
min60,17031200200,8.102356105
min60,17031200300,8.102356105
min60,17031200401,7.992733504
min60,17031200402,8.102356105
min60,17031210100,8.102356105
min60,17031210400,8.102356105
min60,17031210501,8.102356105
min60,17031210502,8.102356105
min60,17031210601,8.102356105
min60,17031210602,8.102356105
min60,17031210700,8.102356105
min60,17031210800,8.102356105
min60,17031210900,8.102356105
min60,17031220300,8.102356105
min60,17031220400,8.102356105
min60,17031220500,8.102356105
min60,17031220601,8.102356105
min60,17031220602,8.102356105
min60,17031220701,8.102356105
min60,17031220702,8.102356105
min60,17031220901,8.102356105
min60,17031220902,8.102356105
min60,17031221000,8.102356105
min60,17031221100,8.102356105
min60,17031221200,8.102356105
min60,17031221300,8.102356105
min60,17031221400,8.102356105
min60,17031221500,8.102356105
min60,17031221600,8.102356105
min60,17031222200,8.102356105
min60,17031222500,8.102356105
min60,17031222600,8.102356105
min60,17031222700,8.102356105
min60,17031222800,8.102356105
min60,17031222900,8.102356105
min60,17031230100,8.102356105
min60,17031230200,8.102356105
min60,17031230300,8.102356105
min60,17031230400,8.102356105
min60,17031230500,8.102356105
min60,17031230600,8.102356105
min60,17031230700,8.102356105
min60,17031230800,8.102356105
min60,17031230900,8.102356105
min60,17031231100,8.102356105
min60,17031231200,8.102356105
min60,17031231500,8.102356105
min60,17031240200,8.102356105
min60,17031240300,8.102356105
min60,17031240500,8.102356105
min60,17031240600,8.102356105
min60,17031240700,8.102356105
min60,17031240800,8.102356105
min60,17031240900,8.102356105
min60,17031241000,8.102356105
min60,17031241100,8.102356105
min60,17031241200,8.102356105
min60,17031241300,8.102356105
min60,17031241400,8.102356105
min60,17031241500,8.102356105
min60,17031241600,8.102356105
min60,17031242000,8.102356105
min60,17031242100,8.102356105
min60,17031242200,8.102356105
min60,17031242300,8.102356105
min60,17031242400,8.102356105
min60,17031242500,8.102356105
min60,17031242600,8.102356105
min60,17031242700,8.102356105
min60,17031242800,8.102356105
min60,17031242900,8.102356105
min60,17031243000,8.102356105
min60,17031243100,8.102356105
min60,17031243200,8.102356105
min60,17031243300,8.102356105
min60,17031243400,8.102356105
min60,17031243500,8.102356105
min60,17031250200,7.992733504
min60,17031250300,7.992457238
min60,17031250400,7.992457238
min60,17031250500,7.987294005
min60,17031250600,7.992457238
min60,17031250700,7.992457238
min60,17031250800,7.992733504
min60,17031251000,8.102356105
min60,17031251100,8.102356105
min60,17031251200,7.992733504
min60,17031251300,7.992733504
min60,17031251400,8.102356105
min60,17031251500,8.102356105
min60,17031251600,8.102356105
min60,17031251700,8.102356105
min60,17031251800,8.102356105
min60,17031251900,8.102356105
min60,17031252000,8.102356105
min60,17031252101,8.102356105
min60,17031252102,8.102356105
min60,17031252201,8.102356105
min60,17031252202,8.102356105
min60,17031260100,8.102356105
min60,17031260200,8.102356105
min60,17031260300,8.102356105
min60,17031260400,8.102356105
min60,17031260500,8.102356105
min60,17031260600,8.102356105
min60,17031260700,8.102356105
min60,17031260800,8.102356105
min60,17031260900,8.102356105
min60,17031261000,8.102356105
min60,17031270500,8.102356105
min60,17031271200,8.102356105
min60,17031271300,8.102356105
min60,17031271400,8.102356105
min60,17031271500,8.102356105
min60,17031271800,8.102356105
min60,17031280100,8.102356105
min60,17031280400,8.102356105
min60,17031280800,8.102356105
min60,17031280900,8.102356105
min60,17031281900,8.102356105
min60,17031282700,8.102356105
min60,17031282800,8.102356105
min60,17031283100,8.102356105
min60,17031283200,8.102356105
min60,17031283800,8.102356105
min60,17031290900,8.102356105
min60,17031291200,8.102356105
min60,17031291600,8.102356105
min60,17031292200,8.102356105
min60,17031292400,8.102356105
min60,17031292500,8.102356105
min60,17031300500,8.102356105
min60,17031300600,8.102356105
min60,17031300700,8.088764619
min60,17031300800,8.077718195
min60,17031300900,8.077718195
min60,17031301100,8.077718195
min60,17031301200,8.101357824
min60,17031301600,8.077718195
min60,17031301701,8.088764619
min60,17031301702,8.077718195
min60,17031301801,8.102356105
min60,17031301802,8.102356105
min60,17031301803,8.102356105
min60,17031310200,8.102356105
min60,17031310300,8.102356105
min60,17031310400,8.102356105
min60,17031310500,8.102356105
min60,17031310600,8.101357824
min60,17031310700,8.102356105
min60,17031310800,8.102356105
min60,17031310900,8.101357824
min60,17031320100,8.101357824
min60,17031320400,8.102356105
min60,17031320600,8.102356105
min60,17031330100,8.101357824
min60,17031330200,8.101357824
min60,17031340300,8.101357824
min60,17031340400,8.102356105
min60,17031340500,8.101357824
min60,17031340600,8.101357824
min60,17031350100,8.101056517
min60,17031350400,8.101056517
min60,17031351000,8.101056517
min60,17031351100,8.101056517
min60,17031351400,8.101357824
min60,17031351500,8.101357824
min60,17031360200,8.087465031
min60,17031380100,8.087465031
min60,17031380200,8.101056517
min60,17031380500,8.101357824
min60,17031380700,8.101056517
min60,17031381200,8.101056517
min60,17031381400,8.101056517
min60,17031381500,8.101056517
min60,17031381800,8.101056517
min60,17031381900,8.077416889
min60,17031390100,8.071434687
min60,17031390200,8.071434687
min60,17031390300,8.072781721
min60,17031390400,8.073584323
min60,17031390500,8.071434687
min60,17031390600,8.068040998
min60,17031390700,8.056206707
min60,17031400300,8.097113303
min60,17031400400,8.073584323
min60,17031400500,8.087465031
min60,17031400800,8.073584323
min60,17031410100,8.051410274
min60,17031410200,8.053372463
min60,17031410500,8.053372463
min60,17031410600,8.053372463
min60,17031410700,8.053372463
min60,17031410800,8.053372463
min60,17031410900,8.053372463
min60,17031411000,8.053372463
min60,17031411100,8.053372463
min60,17031411200,8.053372463
min60,17031420100,8.028908854
min60,17031420200,8.033170973
min60,17031420300,8.053372463
min60,17031420400,8.053372463
min60,17031420500,8.053372463
min60,17031420600,8.071434687
min60,17031420700,8.053372463
min60,17031420800,8.053372463
min60,17031421200,8.068040998
min60,17031430101,7.865704151
min60,17031430102,7.852422474
min60,17031430200,7.863448455
min60,17031430300,8.017095104
min60,17031430400,8.053372463
min60,17031430500,7.869398002
min60,17031430600,7.851952308
min60,17031430700,7.851952308
min60,17031430800,7.857632389
min60,17031430900,8.01661154
min60,17031431200,7.859337236
min60,17031431301,7.846468802
min60,17031431302,7.851952308
min60,17031431400,7.794514904
min60,17031440101,8.033170973
min60,17031440102,7.875491311
min60,17031440201,8.053372463
min60,17031440202,8.033170973
min60,17031440300,8.053372463
min60,17031440600,8.053372463
min60,17031440700,8.031974579
min60,17031440800,7.865704151
min60,17031440900,8.01661154
min60,17031450300,8.017095104
min60,17031460100,7.794089324
min60,17031460200,7.840996001
min60,17031460301,7.859337236
min60,17031460302,7.844725846
min60,17031460400,7.859337236
min60,17031460500,8.017095104
min60,17031460600,7.870885109
min60,17031460700,7.857632389
min60,17031461000,7.875491311
min60,17031470100,7.806940924
min60,17031480100,8.017095104
min60,17031480200,7.851952308
min60,17031480300,7.844725846
min60,17031480400,7.859337236
min60,17031480500,8.016843597
min60,17031490300,8.029663544
min60,17031490400,8.017095104
min60,17031490500,8.017095104
min60,17031490600,8.033170973
min60,17031490700,8.029159828
min60,17031490800,8.015920068
min60,17031490901,7.808081192
min60,17031490902,7.852422474
min60,17031491000,7.851952308
min60,17031491100,7.819080802
min60,17031491200,7.744052108
min60,17031491300,7.794514904
min60,17031491400,7.760950931
min60,17031500100,7.806940924
min60,17031500200,7.770957448
min60,17031500300,7.784200228
min60,17031510100,7.851952308
min60,17031510200,7.844725846
min60,17031510300,7.770957448
min60,17031520100,7.795164135
min60,17031520200,7.794950177
min60,17031520300,7.770957448
min60,17031520400,7.819080802
min60,17031520500,7.709750533
min60,17031520600,7.709750533
min60,17031530100,7.730331101
min60,17031530200,7.709750533
min60,17031530300,7.727354116
min60,17031530400,7.667900542
min60,17031530501,7.652326254
min60,17031530502,7.672869383
min60,17031530503,7.676784709
min60,17031530600,7.700919972
min60,17031540101,7.649153779
min60,17031540102,7.682777591
min60,17031550100,6.910872797
min60,17031550200,7.298165781
min60,17031560100,8.077718195
min60,17031560200,8.076886701
min60,17031560300,8.076886701
min60,17031560400,8.076886701
min60,17031560700,8.055013411
min60,17031560800,8.076886701
min60,17031560900,8.077718195
min60,17031561000,8.077718195
min60,17031561100,8.076585394
min60,17031570100,8.077416889
min60,17031570200,8.077416889
min60,17031570300,8.075214901
min60,17031570400,8.075214901
min60,17031570500,8.055013411
min60,17031580100,8.077416889
min60,17031580200,8.077416889
min60,17031580300,8.077416889
min60,17031580400,8.077416889
min60,17031580501,8.077416889
min60,17031580502,8.076069855
min60,17031580600,8.077416889
min60,17031580700,8.077416889
min60,17031580800,8.07223729
min60,17031590500,8.101056517
min60,17031590600,8.101056517
min60,17031590700,8.087465031
min60,17031600400,8.101357824
min60,17031600600,8.101056517
min60,17031600700,8.101357824
min60,17031600900,8.101056517
min60,17031610300,8.073867867
min60,17031610400,8.077416889
min60,17031610800,8.101056517
min60,17031611000,8.073584323
min60,17031611100,8.073584323
min60,17031611200,8.073584323
min60,17031611300,8.07223729
min60,17031611400,8.062986137
min60,17031611500,8.062986137
min60,17031611600,8.053372463
min60,17031611700,8.053372463
min60,17031611800,8.062986137
min60,17031611900,8.056206707
min60,17031612000,8.071434687
min60,17031612100,8.073584323
min60,17031620100,8.047522776
min60,17031620200,8.052956597
min60,17031620300,7.909329164
min60,17031620400,7.881949654
min60,17031630100,8.069232699
min60,17031630200,8.062986137
min60,17031630300,8.042822769
min60,17031630400,8.030105247
min60,17031630500,8.053372463
min60,17031630800,7.865371888
min60,17031630900,7.865371888
min60,17031640100,7.909329164
min60,17031640300,8.050700901
min60,17031640400,8.052757714
min60,17031640500,8.076585394
min60,17031640600,8.050700901
min60,17031640700,7.873280715
min60,17031640800,7.889635549
min60,17031650100,7.858457126
min60,17031650200,7.883638496
min60,17031650301,7.873280715
min60,17031650302,7.823625203
min60,17031650400,7.773568993
min60,17031650500,7.785646779
min60,17031660301,7.856790567
min60,17031660302,7.856790567
min60,17031660400,7.85798696
min60,17031660500,7.81161037
min60,17031660600,7.856558511
min60,17031660700,7.862470648
min60,17031660800,7.851952308
min60,17031660900,7.830037109
min60,17031661000,7.828437996
min60,17031661100,7.760871257
min60,17031670100,8.071434687
min60,17031670200,8.053372463
min60,17031670300,8.053372463
min60,17031670400,8.053372463
min60,17031670500,8.033170973
min60,17031670600,8.033170973
min60,17031670700,8.053372463
min60,17031670800,8.053372463
min60,17031670900,8.053372463
min60,17031671100,8.053372463
min60,17031671200,8.033170973
min60,17031671300,7.874004205
min60,17031671400,7.868656804
min60,17031671500,7.874004205
min60,17031671600,8.029159828
min60,17031671800,8.017095104
min60,17031671900,8.017095104
min60,17031672000,7.857632389
min60,17031680500,8.072781721
min60,17031680600,8.053372463
min60,17031680900,8.073584323
min60,17031681000,8.053372463
min60,17031681100,8.053372463
min60,17031681200,8.056206707
min60,17031681300,8.053372463
min60,17031681400,8.033170973
min60,17031690300,8.070851748
min60,17031690400,8.071434687
min60,17031690500,8.071434687
min60,17031690900,8.071434687
min60,17031691000,8.071434687
min60,17031691100,8.071434687
min60,17031691200,8.053372463
min60,17031691300,8.053372463
min60,17031691400,8.053175859
min60,17031691500,8.053372463
min60,17031700100,7.759201407
min60,17031700200,7.797374284
min60,17031700301,7.803584928
min60,17031700302,7.79614634
min60,17031700401,7.734973661
min60,17031700402,7.786223816
min60,17031700501,7.792210694
min60,17031700502,7.743588688
min60,17031710100,8.053372463
min60,17031710200,8.029159828
min60,17031710300,7.869398002
min60,17031710400,7.851952308
min60,17031710500,7.857632389
min60,17031710600,8.016843597
min60,17031710700,7.874004205
min60,17031710800,8.033170973
min60,17031710900,8.033170973
min60,17031711000,7.859337236
min60,17031711100,7.852422474
min60,17031711200,7.846468802
min60,17031711300,7.803293682
min60,17031711400,7.857632389
min60,17031711500,8.017095104
min60,17031720100,7.732339639
min60,17031720200,7.813834447
min60,17031720300,7.789697517
min60,17031720400,7.711955369
min60,17031720500,7.672722421
min60,17031720600,7.708820612
min60,17031720700,7.730331101
min60,17031730100,7.865704151
min60,17031730201,7.803293682
min60,17031730202,7.851952308
min60,17031730300,7.794728863
min60,17031730400,7.851952308
min60,17031730500,7.869398002
min60,17031730600,7.851952308
min60,17031730700,7.846468802
min60,17031740100,7.652201769
min60,17031740200,7.589856623
min60,17031740300,7.409859125
min60,17031740400,7.672344877
min60,17031750100,7.770957448
min60,17031750200,7.767125633
min60,17031750300,7.70607284
min60,17031750400,7.726367905
min60,17031750500,7.767551213
min60,17031750600,7.770957448
min60,17031760801,7.992457238
min60,17031760802,7.983194891
min60,17031760803,7.984916085
min60,17031770201,7.947274944
min60,17031770202,7.951549349
min60,17031770300,7.822247878
min60,17031770400,7.711305617
min60,17031770500,7.974133296
min60,17031770601,7.841139079
min60,17031770602,7.978956614
min60,17031770700,8.102356105
min60,17031770800,7.974048993
min60,17031770901,7.986150865
min60,17031770902,7.984916085
min60,17031800100,7.325402387
min60,17031800200,7.368075368
min60,17031800300,7.465162978
min60,17031800400,7.335883024
min60,17031800500,7.473301212
min60,17031800600,7.411315398
min60,17031800700,7.531787015
min60,17031800800,7.589321441
min60,17031800900,7.794668747
min60,17031801000,7.582201507
min60,17031801100,7.473911698
min60,17031801200,7.388433782
min60,17031801300,7.37838564
min60,17031801400,7.694600212
min60,17031801500,7.57612369
min60,17031801601,7.266281505
min60,17031801603,7.605973929
min60,17031801605,7.530144916
min60,17031801606,7.67242994
min60,17031801607,7.678576751
min60,17031801608,7.65719076
min60,17031801701,7.530631154
min60,17031801702,7.513174711
min60,17031801800,7.513884525
min60,17031801901,7.512161468
min60,17031801902,7.506411848
min60,17031802002,7.65719076
min60,17031802003,7.579184625
min60,17031802004,7.681849094
min60,17031802100,7.62486249
min60,17031802200,7.639417322
min60,17031802300,7.612227899
min60,17031802402,7.426612735
min60,17031802403,6.857861743
min60,17031802404,6.848409059
min60,17031802503,6.85522125
min60,17031802504,7.217587801
min60,17031802505,7.577061782
min60,17031802506,7.433456675
min60,17031802605,7.495454545
min60,17031802607,7.43928238
min60,17031802608,7.355569025
min60,17031802609,7.586333503
min60,17031802610,7.583823118
min60,17031802701,7.530144916
min60,17031802702,7.678576751
min60,17031802801,7.432852463
min60,17031802802,7.589959373
min60,17031802900,7.369307869
min60,17031803005,7.29669591
min60,17031803007,6.8576384
min60,17031803008,7.368448975
min60,17031803010,7.092166226
min60,17031803012,7.342770539
min60,17031803013,7.092166226
min60,17031803014,7.442609538
min60,17031803015,7.421440658
min60,17031803016,7.35294579
min60,17031803017,7.378325471
min60,17031803100,7.379144049
min60,17031803200,7.505143884
min60,17031803300,7.440514943
min60,17031803400,7.528912353
min60,17031803500,7.535987421
min60,17031803603,6.779427946
min60,17031803604,7.057390401
min60,17031803605,7.338124863
min60,17031803606,7.34927066
min60,17031803607,7.471610358
min60,17031803608,6.337804711
min60,17031803610,6.849881109
min60,17031803611,7.057589417
min60,17031803612,7.342973191
min60,17031803701,7.23302095
min60,17031803702,7.342973191
min60,17031803800,7.538734658
min60,17031803901,7.363366014
min60,17031803902,7.601758479
min60,17031804000,7.662368231
min60,17031804102,7.342598319
min60,17031804104,6.280011855
min60,17031804105,6.886077082
min60,17031804106,7.663658247
min60,17031804108,7.671293761
min60,17031804109,7.602175237
min60,17031804201,6.723369186
min60,17031804202,5.982031012
min60,17031804305,6.329569591
min60,17031804306,6.02899067
min60,17031804308,6.531956379
min60,17031804309,6.529886062
min60,17031804310,6.237981919
min60,17031804311,6.763281544
min60,17031804403,6.114862387
min60,17031804404,5.913736078
min60,17031804405,5.906067476
min60,17031804406,5.888603282
min60,17031804505,6.960374012
min60,17031804506,6.299991461
min60,17031804507,5.923042673
min60,17031804508,7.132532068
min60,17031804509,6.529886062
min60,17031804510,7.13293136
min60,17031804511,7.562546593
min60,17031804603,7.752135153
min60,17031804606,7.947059795
min60,17031804607,7.950929235
min60,17031804608,7.661279801
min60,17031804609,7.74401397
min60,17031804610,7.759285498
min60,17031804611,7.520820852
min60,17031804701,7.259880746
min60,17031804705,7.259108912
min60,17031804706,7.232620537
min60,17031804709,7.439332556
min60,17031804710,7.154040839
min60,17031804711,6.831011794
min60,17031804712,6.796322301
min60,17031804713,7.523246584
min60,17031804714,7.470072566
min60,17031804715,7.468763528
min60,17031804716,7.256673274
min60,17031804803,7.937077787
min60,17031804804,7.666424273
min60,17031804805,6.965076603
min60,17031804806,7.257020932
min60,17031804807,7.594881412
min60,17031804808,7.221810209
min60,17031804809,7.733233666
min60,17031804810,7.663351021
min60,17031804901,7.613254495
min60,17031804902,7.705964741
min60,17031805001,7.609407691
min60,17031805002,7.763924371
min60,17031805105,7.763082514
min60,17031805106,7.67242994
min60,17031805107,7.761720109
min60,17031805108,7.688599054
min60,17031805109,7.684240473
min60,17031805110,7.598870665
min60,17031805111,7.9683428
min60,17031805112,7.9683428
min60,17031805201,7.688382034
min60,17031805202,7.67396252
min60,17031805301,7.78939306
min60,17031805302,7.769475146
min60,17031805401,7.802180045
min60,17031805402,7.779473482
min60,17031805501,7.950440753
min60,17031805502,7.924255882
min60,17031805600,7.97982486
min60,17031805701,7.983194891
min60,17031805702,7.986975273
min60,17031805801,7.980291976
min60,17031805802,7.9805262
min60,17031805901,7.98290412
min60,17031805902,7.831374968
min60,17031806001,7.830927825
min60,17031806002,7.970766254
min60,17031806003,7.963795095
min60,17031806004,7.841139079
min60,17031806102,7.667706161
min60,17031806103,7.761939924
min60,17031806104,7.761939924
min60,17031806201,7.971590661
min60,17031806202,7.971590661
min60,17031806300,7.933544307
min60,17031806400,7.971590661
min60,17031806501,7.9805262
min60,17031806502,7.980291976
min60,17031806600,7.9805262
min60,17031806700,7.58832316
min60,17031806801,7.794668747
min60,17031806802,7.855956364
min60,17031806900,7.811469755
min60,17031807000,7.876319139
min60,17031807100,7.58832316
min60,17031807200,7.700851665
min60,17031807300,7.862802746
min60,17031807400,7.89927834
min60,17031807500,7.862802746
min60,17031807600,7.87250502
min60,17031807700,7.90165626
min60,17031807800,7.922989019
min60,17031807900,7.923265285
min60,17031808001,7.905623332
min60,17031808002,7.882225131
min60,17031808100,7.911480794
min60,17031808200,7.807346725
min60,17031808301,7.863030339
min60,17031808302,7.867164144
min60,17031808400,7.765524318
min60,17031808500,7.86862845
min60,17031808600,7.645243026
min60,17031808702,7.377169379
min60,17031808800,7.290672361
min60,17031808900,7.47663591
min60,17031809000,7.504713945
min60,17031809100,7.401340129
min60,17031809200,7.458383548
min60,17031809300,7.386458746
min60,17031809400,7.418282714
min60,17031809500,7.465112122
min60,17031809600,7.480538848
min60,17031809700,7.512224677
min60,17031809800,7.505143941
min60,17031809900,7.452432429
min60,17031810000,7.512735337
min60,17031810100,7.594573785
min60,17031810200,7.685971879
min60,17031810301,7.61010085
min60,17031810302,7.58832316
min60,17031810400,7.990079318
min60,17031810501,7.981546053
min60,17031810502,7.986150865
min60,17031810600,7.986831456
min60,17031810701,7.983194891
min60,17031810702,7.984916085
min60,17031810800,7.977156169
min60,17031810900,7.987294005
min60,17031811000,7.984916085
min60,17031811100,7.977156169
min60,17031811200,7.977503327
min60,17031811301,8.102356105
min60,17031811302,7.988343619
min60,17031811401,7.978738032
min60,17031811402,7.984643178
min60,17031811500,7.978738032
min60,17031811600,8.09796622
min60,17031811701,8.097054427
min60,17031811702,8.102356105
min60,17031811800,8.102356105
min60,17031811900,7.992733504
min60,17031812000,8.102356105
min60,17031812100,7.992457238
min60,17031812200,7.992733504
min60,17031812301,8.102356105
min60,17031812302,8.102356105
min60,17031812400,7.992733504
min60,17031812500,7.992733504
min60,17031812600,8.102356105
min60,17031812700,8.102356105
min60,17031812801,8.102356105
min60,17031812802,8.102356105
min60,17031812900,8.102356105
min60,17031813000,8.102356105
min60,17031813100,8.102356105
min60,17031813200,8.102356105
min60,17031813301,8.102356105
min60,17031813302,8.102356105
min60,17031813400,8.102356105
min60,17031813500,8.102356105
min60,17031813600,8.102356105
min60,17031813701,8.102356105
min60,17031813702,8.102356105
min60,17031813801,8.102356105
min60,17031813802,8.102356105
min60,17031813900,8.102356105
min60,17031814000,8.102356105
min60,17031814100,8.102356105
min60,17031814200,8.102356105
min60,17031814300,8.098412891
min60,17031814400,8.088764619
min60,17031814500,8.102356105
min60,17031814600,8.102356105
min60,17031814700,8.102356105
min60,17031814800,8.102356105
min60,17031814900,8.102356105
min60,17031815000,8.102356105
min60,17031815100,8.102356105
min60,17031815200,8.102356105
min60,17031815300,8.102356105
min60,17031815400,8.102356105
min60,17031815500,8.102356105
min60,17031815600,8.102356105
min60,17031815701,8.102356105
min60,17031815702,8.102356105
min60,17031815800,8.102356105
min60,17031815900,8.102356105
min60,17031816000,8.102356105
min60,17031816100,8.102356105
min60,17031816200,8.102356105
min60,17031816300,8.09796622
min60,17031816401,8.102356105
min60,17031816402,8.102356105
min60,17031816500,8.102356105
min60,17031816600,8.102356105
min60,17031816700,8.102356105
min60,17031816800,8.102356105
min60,17031816900,8.102356105
min60,17031817000,8.102356105
min60,17031817101,8.102356105
min60,17031817102,8.102356105
min60,17031817200,8.102356105
min60,17031817300,8.102356105
min60,17031817400,8.102356105
min60,17031817500,8.102356105
min60,17031817600,8.102356105
min60,17031817700,8.102356105
min60,17031817900,8.102356105
min60,17031818000,8.102356105
min60,17031818100,8.102356105
min60,17031818200,8.102356105
min60,17031818300,8.102356105
min60,17031818401,8.102356105
min60,17031818402,8.102356105
min60,17031818500,8.102356105
min60,17031818600,8.102356105
min60,17031818700,8.102356105
min60,17031818800,8.102356105
min60,17031818900,8.102356105
min60,17031819000,8.102356105
min60,17031819100,8.102356105
min60,17031819200,8.102356105
min60,17031819300,8.102356105
min60,17031819400,8.102356105
min60,17031819500,8.102356105
min60,17031819600,8.102356105
min60,17031819700,8.102356105
min60,17031819801,8.102356105
min60,17031819802,8.102356105
min60,17031819900,8.102356105
min60,17031820000,8.102356105
min60,17031820101,8.102356105
min60,17031820103,8.102356105
min60,17031820104,8.102356105
min60,17031820201,8.102356105
min60,17031820202,8.102356105
min60,17031820300,8.102356105
min60,17031820400,8.077718195
min60,17031820501,8.102356105
min60,17031820502,8.088764619
min60,17031820603,8.102356105
min60,17031820604,8.102356105
min60,17031820605,8.077718195
min60,17031820606,8.077718195
min60,17031820700,8.102356105
min60,17031820800,8.055013411
min60,17031820901,8.076585394
min60,17031820902,8.050700901
min60,17031821001,8.076886701
min60,17031821002,8.031879318
min60,17031821101,7.909329164
min60,17031821102,7.87597916
min60,17031821200,7.744473028
min60,17031821300,7.726367905
min60,17031821401,7.725113176
min60,17031821402,7.725113176
min60,17031821500,7.07867637
min60,17031821600,7.716322242
min60,17031821700,7.870531426
min60,17031821800,7.802241743
min60,17031821900,7.704034626
min60,17031822000,7.87597916
min60,17031822101,8.052757714
min60,17031822102,7.888450768
min60,17031822200,8.031879318
min60,17031822301,7.831010876
